id_visita,fecha,pais_origen,via_ingreso,motivo_viaje,departamento_visitado,noches_estadia,gasto_total,anio,mes,dia,trimestre,gasto_por_noche
17075,2021-02-17,Estados Unidos,Terrestre,Familiares,Ahuachapan,7,682,2021,2,17,1,97.43
17076,2023-10-22,Mexico,Terrestre,Familiares,Sonsonate,7,389,2023,10,22,4,55.57
17077,2024-12-01,Estados Unidos,Aerea,Familiares,Sonsonate,6,522,2024,12,1,4,87.0
17078,2024-02-05,Estados Unidos,Terrestre,Religioso,Santa Ana,3,2077,2024,2,5,1,692.33
17079,2021-06-22,Estados Unidos,Terrestre,Negocios,San Miguel,11,357,2021,6,22,2,32.45
17080,2022-05-21,Honduras,Aerea,Ocio,Ahuachapan,2,526,2022,5,21,2,263.0
17081,2024-02-28,Guatemala,Aerea,Familiares,Sonsonate,1,2341,2024,2,28,1,2341.0
17082,2022-02-02,Guatemala,Aerea,Familiares,Santa Ana,9,702,2022,2,2,1,78.0
17083,2021-10-21,Nicaragua,Aerea,Familiares,Santa Ana,7,136,2021,10,21,4,19.43
17084,2022-07-06,Nicaragua,Terrestre,Salud,La Paz,5,1173,2022,7,6,3,234.6
17085,2023-04-30,Estados Unidos,Aerea,Familiares,Sonsonate,5,925,2023,4,30,2,185.0
17086,2023-11-06,Guatemala,Terrestre,Familiares,Santa Ana,4,2355,2023,11,6,4,588.75
17087,2023-06-04,Estados Unidos,Aerea,Ocio,Santa Ana,9,2220,2023,6,4,2,246.67
17088,2024-10-04,Mexico,Terrestre,Ocio,La Paz,4,357,2024,10,4,4,89.25
17089,2023-10-01,Nicaragua,Terrestre,Salud,Sonsonate,7,532,2023,10,1,4,76.0
17090,2024-05-11,Nicaragua,Aerea,Ocio,Ahuachapan,8,2485,2024,5,11,2,310.62
17091,2021-05-14,Honduras,Aerea,Familiares,La Libertad,10,1208,2021,5,14,2,120.8
17092,2023-02-10,Guatemala,Aerea,Familiares,San Miguel,5,2196,2023,2,10,1,439.2
17093,2022-05-23,Estados Unidos,Aerea,Familiares,Ahuachapan,10,406,2022,5,23,2,40.6
17094,2023-12-26,Estados Unidos,Terrestre,Familiares,Santa Ana,9,967,2023,12,26,4,107.44
17095,2022-04-25,Estados Unidos,Aerea,Familiares,Ahuachapan,11,765,2022,4,25,2,69.55
17096,2023-05-13,Costa Rica,Terrestre,Negocios,San Salvador,11,965,2023,5,13,2,87.73
17097,2022-04-04,Guatemala,Terrestre,Familiares,San Miguel,5,554,2022,4,4,2,110.8
17098,2024-09-27,Costa Rica,Aerea,Negocios,Usulutan,9,1252,2024,9,27,3,139.11
17099,2022-09-18,Mexico,Aerea,Ocio,La Paz,10,2336,2022,9,18,3,233.6
17100,2021-06-08,Nicaragua,Aerea,Ocio,Usulutan,11,1522,2021,6,8,2,138.36
17101,2021-06-10,Guatemala,Terrestre,Familiares,Ahuachapan,11,1995,2021,6,10,2,181.36
17102,2024-07-01,Estados Unidos,Terrestre,Familiares,San Miguel,9,1933,2024,7,1,3,214.78
17103,2023-07-29,Estados Unidos,Aerea,Religioso,La Paz,10,2275,2023,7,29,3,227.5
17104,2021-06-04,Guatemala,Aerea,Ocio,La Paz,3,842,2021,6,4,2,280.67
17105,2022-05-01,Estados Unidos,Aerea,Familiares,Ahuachapan,1,1991,2022,5,1,2,1991.0
17106,2022-03-08,Estados Unidos,Aerea,Familiares,Sonsonate,1,708,2022,3,8,1,708.0
17107,2023-11-17,Honduras,Aerea,Ocio,Ahuachapan,6,2099,2023,11,17,4,349.83
17108,2023-10-01,Mexico,Terrestre,Familiares,La Libertad,9,1252,2023,10,1,4,139.11
17109,2023-11-02,Mexico,Aerea,Familiares,San Salvador,7,1725,2023,11,2,4,246.43
17110,2021-03-08,Estados Unidos,Aerea,Familiares,San Miguel,11,343,2021,3,8,1,31.18
17111,2022-06-26,Canada,Terrestre,Familiares,San Miguel,2,1759,2022,6,26,2,879.5
17112,2021-04-06,Honduras,Terrestre,Ocio,Ahuachapan,6,806,2021,4,6,2,134.33
17113,2021-08-03,Honduras,Aerea,Familiares,San Miguel,9,965,2021,8,3,3,107.22
17114,2021-07-13,Estados Unidos,Terrestre,Ocio,La Paz,3,624,2021,7,13,3,208.0
17115,2024-08-06,Honduras,Aerea,Familiares,Ahuachapan,6,1564,2024,8,6,3,260.67
17116,2023-06-04,Honduras,Terrestre,Ocio,Santa Ana,7,1731,2023,6,4,2,247.29
17117,2021-02-08,Guatemala,Terrestre,Religioso,La Libertad,2,1425,2021,2,8,1,712.5
17118,2023-07-28,Estados Unidos,Terrestre,Ocio,La Libertad,9,2474,2023,7,28,3,274.89
17119,2023-07-28,Nicaragua,Aerea,Ocio,Ahuachapan,10,1577,2023,7,28,3,157.7
17120,2021-07-25,Costa Rica,Aerea,Familiares,La Paz,10,1344,2021,7,25,3,134.4
17121,2023-07-31,Mexico,Aerea,Religioso,San Salvador,11,2031,2023,7,31,3,184.64
17122,2022-07-09,Estados Unidos,Terrestre,Familiares,Usulutan,5,1462,2022,7,9,3,292.4
17123,2022-04-29,Estados Unidos,Aerea,Ocio,La Paz,6,233,2022,4,29,2,38.83
17124,2024-09-22,Estados Unidos,Terrestre,Familiares,San Salvador,11,1652,2024,9,22,3,150.18
17125,2023-02-10,Honduras,Aerea,Familiares,La Paz,2,1873,2023,2,10,1,936.5
17126,2021-09-06,Nicaragua,Terrestre,Familiares,La Paz,7,785,2021,9,6,3,112.14
17127,2024-01-03,Estados Unidos,Terrestre,Ocio,La Paz,4,219,2024,1,3,1,54.75
17128,2022-01-08,Costa Rica,Aerea,Familiares,Sonsonate,5,2299,2022,1,8,1,459.8
17129,2023-05-29,Honduras,Terrestre,Familiares,Usulutan,7,239,2023,5,29,2,34.14
17130,2023-04-15,Estados Unidos,Aerea,Familiares,La Paz,6,2017,2023,4,15,2,336.17
17131,2023-05-21,Estados Unidos,Aerea,Familiares,La Libertad,5,2455,2023,5,21,2,491.0
17132,2022-12-03,Estados Unidos,Aerea,Familiares,Santa Ana,3,740,2022,12,3,4,246.67
17133,2021-05-18,Guatemala,Terrestre,Familiares,San Miguel,6,1658,2021,5,18,2,276.33
17134,2023-08-06,Estados Unidos,Aerea,Familiares,San Miguel,6,1787,2023,8,6,3,297.83
17135,2022-04-02,Honduras,Aerea,Religioso,Santa Ana,6,824,2022,4,2,2,137.33
17136,2023-03-25,Honduras,Aerea,Familiares,La Paz,11,2193,2023,3,25,1,199.36
17137,2023-04-03,Guatemala,Terrestre,Familiares,Sonsonate,11,2270,2023,4,3,2,206.36
17138,2023-07-31,Estados Unidos,Aerea,Religioso,La Paz,1,2060,2023,7,31,3,2060.0
17139,2022-03-20,Guatemala,Aerea,Familiares,Usulutan,2,582,2022,3,20,1,291.0
17140,2021-12-19,Estados Unidos,Terrestre,Familiares,La Paz,9,1685,2021,12,19,4,187.22
17141,2023-09-23,Costa Rica,Terrestre,Familiares,San Salvador,9,1711,2023,9,23,3,190.11
17142,2023-03-05,Guatemala,Aerea,Familiares,San Miguel,9,1042,2023,3,5,1,115.78
17143,2022-02-15,Estados Unidos,Aerea,Ocio,San Miguel,11,1961,2022,2,15,1,178.27
17144,2022-11-09,Guatemala,Aerea,Familiares,La Libertad,5,2490,2022,11,9,4,498.0
17145,2022-03-29,Honduras,Terrestre,Ocio,San Miguel,5,1031,2022,3,29,1,206.2
17146,2022-02-23,Estados Unidos,Aerea,Familiares,San Salvador,4,2188,2022,2,23,1,547.0
17147,2022-03-26,Estados Unidos,Aerea,Ocio,San Miguel,8,1058,2022,3,26,1,132.25
17148,2023-09-22,Honduras,Aerea,Salud,Usulutan,8,1860,2023,9,22,3,232.5
17149,2024-02-13,Estados Unidos,Aerea,Ocio,Santa Ana,2,1360,2024,2,13,1,680.0
17150,2021-02-20,Estados Unidos,Aerea,Familiares,San Miguel,11,314,2021,2,20,1,28.55
17151,2024-10-24,Honduras,Terrestre,Familiares,Sonsonate,9,837,2024,10,24,4,93.0
17152,2021-07-29,Honduras,Aerea,Familiares,San Salvador,1,744,2021,7,29,3,744.0
17153,2023-06-07,Nicaragua,Terrestre,Familiares,La Libertad,4,2066,2023,6,7,2,516.5
17154,2023-09-25,Estados Unidos,Terrestre,Negocios,La Libertad,3,654,2023,9,25,3,218.0
17155,2023-09-20,Estados Unidos,Terrestre,Familiares,La Libertad,2,1639,2023,9,20,3,819.5
17156,2023-04-30,Guatemala,Aerea,Ocio,Santa Ana,10,505,2023,4,30,2,50.5
17157,2022-09-19,Honduras,Terrestre,Familiares,San Salvador,1,1793,2022,9,19,3,1793.0
17158,2022-11-10,Guatemala,Terrestre,Familiares,La Libertad,9,849,2022,11,10,4,94.33
17159,2024-12-29,Estados Unidos,Aerea,Religioso,Ahuachapan,5,217,2024,12,29,4,43.4
17160,2023-02-16,Estados Unidos,Aerea,Familiares,Santa Ana,4,2361,2023,2,16,1,590.25
17161,2024-06-04,Honduras,Terrestre,Familiares,Sonsonate,1,808,2024,6,4,2,808.0
17162,2022-10-25,Guatemala,Aerea,Familiares,Usulutan,11,797,2022,10,25,4,72.45
17163,2021-09-25,Estados Unidos,Aerea,Religioso,La Paz,10,351,2021,9,25,3,35.1
17164,2021-04-26,Estados Unidos,Terrestre,Familiares,Sonsonate,6,1244,2021,4,26,2,207.33
17165,2023-01-24,Mexico,Terrestre,Religioso,Usulutan,6,307,2023,1,24,1,51.17
17166,2024-10-15,España,Terrestre,Familiares,Usulutan,7,577,2024,10,15,4,82.43
17167,2024-09-14,Estados Unidos,Terrestre,Salud,San Salvador,7,2428,2024,9,14,3,346.86
17168,2023-11-30,Estados Unidos,Aerea,Ocio,Sonsonate,2,323,2023,11,30,4,161.5
17169,2021-07-01,Estados Unidos,Aerea,Familiares,Ahuachapan,6,1524,2021,7,1,3,254.0
17170,2024-05-17,Estados Unidos,Aerea,Familiares,San Miguel,3,2477,2024,5,17,2,825.67
17171,2023-06-22,Estados Unidos,Terrestre,Ocio,Santa Ana,2,602,2023,6,22,2,301.0
17172,2024-07-20,Estados Unidos,Aerea,Religioso,San Salvador,4,177,2024,7,20,3,44.25
17173,2024-02-17,Honduras,Terrestre,Familiares,Ahuachapan,7,1304,2024,2,17,1,186.29
17174,2024-11-06,Guatemala,Aerea,Ocio,La Libertad,11,1677,2024,11,6,4,152.45
17175,2023-08-04,Nicaragua,Terrestre,Ocio,Santa Ana,5,214,2023,8,4,3,42.8
17176,2021-09-15,Honduras,Terrestre,Familiares,San Miguel,7,1869,2021,9,15,3,267.0
17177,2022-05-24,Estados Unidos,Terrestre,Familiares,San Salvador,10,806,2022,5,24,2,80.6
17178,2021-04-02,Estados Unidos,Aerea,Familiares,Ahuachapan,4,379,2021,4,2,2,94.75
17179,2024-03-30,Canada,Terrestre,Familiares,San Miguel,1,1131,2024,3,30,1,1131.0
17180,2021-05-29,Nicaragua,Terrestre,Ocio,Ahuachapan,6,670,2021,5,29,2,111.67
17181,2021-04-27,Guatemala,Aerea,Familiares,San Miguel,8,2236,2021,4,27,2,279.5
17182,2022-04-03,Estados Unidos,Terrestre,Ocio,San Salvador,11,1032,2022,4,3,2,93.82
17183,2022-07-19,Canada,Aerea,Familiares,Santa Ana,1,301,2022,7,19,3,301.0
17184,2023-03-25,Estados Unidos,Terrestre,Ocio,Usulutan,7,499,2023,3,25,1,71.29
17185,2021-02-14,Estados Unidos,Terrestre,Salud,Sonsonate,7,322,2021,2,14,1,46.0
17186,2023-02-13,Costa Rica,Terrestre,Ocio,Ahuachapan,1,614,2023,2,13,1,614.0
17187,2021-08-22,Honduras,Aerea,Negocios,Sonsonate,2,1492,2021,8,22,3,746.0
17188,2024-10-30,Honduras,Aerea,Familiares,La Libertad,10,1722,2024,10,30,4,172.2
17189,2021-07-16,Estados Unidos,Aerea,Ocio,Ahuachapan,2,1495,2021,7,16,3,747.5
17190,2021-01-25,Guatemala,Terrestre,Ocio,San Miguel,10,1558,2021,1,25,1,155.8
17191,2022-01-30,Guatemala,Aerea,Ocio,San Salvador,11,2201,2022,1,30,1,200.09
17192,2022-12-15,Honduras,Terrestre,Familiares,Sonsonate,4,125,2022,12,15,4,31.25
17193,2023-11-26,Guatemala,Terrestre,Familiares,San Salvador,2,903,2023,11,26,4,451.5
17194,2021-08-11,Costa Rica,Aerea,Religioso,Sonsonate,5,1530,2021,8,11,3,306.0
17195,2023-05-14,Estados Unidos,Terrestre,Ocio,Santa Ana,8,1332,2023,5,14,2,166.5
17196,2022-06-14,Estados Unidos,Aerea,Ocio,Usulutan,2,2454,2022,6,14,2,1227.0
17197,2024-04-26,Estados Unidos,Terrestre,Ocio,San Miguel,8,799,2024,4,26,2,99.88
17198,2024-11-26,Guatemala,Terrestre,Ocio,Santa Ana,4,1760,2024,11,26,4,440.0
17199,2021-09-14,Honduras,Terrestre,Ocio,Sonsonate,7,957,2021,9,14,3,136.71
17200,2022-10-16,Honduras,Aerea,Familiares,Santa Ana,11,418,2022,10,16,4,38.0
17201,2024-03-05,Estados Unidos,Aerea,Familiares,San Miguel,6,1743,2024,3,5,1,290.5
17202,2022-08-14,Mexico,Terrestre,Familiares,Usulutan,4,145,2022,8,14,3,36.25
17203,2022-03-20,Estados Unidos,Aerea,Ocio,San Salvador,6,2111,2022,3,20,1,351.83
17204,2022-02-22,Estados Unidos,Aerea,Familiares,San Miguel,3,1793,2022,2,22,1,597.67
17205,2024-08-08,Guatemala,Aerea,Ocio,Santa Ana,10,2481,2024,8,8,3,248.1
17206,2022-07-28,Estados Unidos,Terrestre,Ocio,La Libertad,4,482,2022,7,28,3,120.5
17207,2021-05-09,Guatemala,Aerea,Negocios,Sonsonate,4,1525,2021,5,9,2,381.25
17208,2023-10-08,Estados Unidos,Aerea,Familiares,Ahuachapan,9,873,2023,10,8,4,97.0
17209,2021-12-07,Estados Unidos,Terrestre,Ocio,La Libertad,1,1579,2021,12,7,4,1579.0
17210,2023-03-21,Estados Unidos,Terrestre,Religioso,San Miguel,8,906,2023,3,21,1,113.25
17211,2024-07-04,Estados Unidos,Aerea,Familiares,Santa Ana,9,963,2024,7,4,3,107.0
17212,2023-09-19,Estados Unidos,Terrestre,Ocio,Sonsonate,8,1568,2023,9,19,3,196.0
17213,2021-04-10,Estados Unidos,Aerea,Religioso,Sonsonate,5,1573,2021,4,10,2,314.6
17214,2021-02-08,Honduras,Terrestre,Ocio,San Salvador,8,292,2021,2,8,1,36.5
17215,2021-09-20,Estados Unidos,Aerea,Familiares,San Salvador,5,217,2021,9,20,3,43.4
17216,2021-05-30,Guatemala,Terrestre,Familiares,Usulutan,7,2476,2021,5,30,2,353.71
17217,2022-11-21,Honduras,Aerea,Familiares,Santa Ana,4,904,2022,11,21,4,226.0
17218,2023-03-24,Honduras,Terrestre,Religioso,Ahuachapan,10,787,2023,3,24,1,78.7
17219,2024-09-15,Nicaragua,Aerea,Salud,San Salvador,6,261,2024,9,15,3,43.5
17220,2024-02-18,Estados Unidos,Aerea,Familiares,Ahuachapan,6,1699,2024,2,18,1,283.17
17221,2021-08-07,Estados Unidos,Aerea,Religioso,San Salvador,6,1484,2021,8,7,3,247.33
17222,2023-06-25,Guatemala,Aerea,Familiares,La Libertad,1,2205,2023,6,25,2,2205.0
17223,2024-02-21,Honduras,Aerea,Familiares,Usulutan,11,1214,2024,2,21,1,110.36
17224,2021-09-01,Estados Unidos,Aerea,Ocio,La Libertad,3,1063,2021,9,1,3,354.33
17225,2023-06-05,Guatemala,Terrestre,Salud,La Libertad,1,1582,2023,6,5,2,1582.0
17226,2022-08-10,Honduras,Terrestre,Ocio,Santa Ana,9,1904,2022,8,10,3,211.56
17227,2022-06-02,Honduras,Aerea,Salud,Usulutan,3,1488,2022,6,2,2,496.0
17228,2023-11-11,Guatemala,Aerea,Ocio,Ahuachapan,8,237,2023,11,11,4,29.62
17229,2021-07-09,Estados Unidos,Aerea,Familiares,San Miguel,11,444,2021,7,9,3,40.36
17230,2024-06-02,Estados Unidos,Aerea,Religioso,Usulutan,5,1151,2024,6,2,2,230.2
17231,2023-07-04,Estados Unidos,Terrestre,Familiares,San Miguel,7,1036,2023,7,4,3,148.0
17232,2022-09-07,Estados Unidos,Aerea,Familiares,Ahuachapan,11,570,2022,9,7,3,51.82
17233,2023-05-06,Canada,Aerea,Ocio,Ahuachapan,2,283,2023,5,6,2,141.5
17234,2022-04-11,Estados Unidos,Terrestre,Familiares,Ahuachapan,4,2004,2022,4,11,2,501.0
17235,2021-04-09,Estados Unidos,Aerea,Ocio,San Miguel,4,244,2021,4,9,2,61.0
17236,2023-04-10,Estados Unidos,Aerea,Familiares,Sonsonate,11,2154,2023,4,10,2,195.82
17237,2024-10-18,Guatemala,Terrestre,Familiares,La Paz,2,912,2024,10,18,4,456.0
17238,2023-09-24,Guatemala,Aerea,Ocio,Santa Ana,10,955,2023,9,24,3,95.5
17239,2024-01-12,Guatemala,Terrestre,Familiares,Sonsonate,9,331,2024,1,12,1,36.78
17240,2021-02-25,Canada,Aerea,Salud,San Salvador,2,1992,2021,2,25,1,996.0
17241,2023-11-12,Guatemala,Aerea,Ocio,Santa Ana,1,2023,2023,11,12,4,2023.0
17242,2022-08-03,Estados Unidos,Terrestre,Negocios,Usulutan,5,545,2022,8,3,3,109.0
17243,2021-07-04,Honduras,Aerea,Familiares,Sonsonate,8,1593,2021,7,4,3,199.12
17244,2022-06-06,Nicaragua,Aerea,Familiares,Santa Ana,8,1882,2022,6,6,2,235.25
17245,2021-09-21,Estados Unidos,Terrestre,Religioso,San Salvador,5,1924,2021,9,21,3,384.8
17246,2024-06-02,Estados Unidos,Terrestre,Familiares,San Salvador,1,196,2024,6,2,2,196.0
17247,2023-11-28,Honduras,Aerea,Familiares,Usulutan,7,2457,2023,11,28,4,351.0
17248,2023-09-30,Estados Unidos,Terrestre,Ocio,Santa Ana,7,1194,2023,9,30,3,170.57
17249,2021-05-03,Guatemala,Terrestre,Ocio,San Miguel,10,2182,2021,5,3,2,218.2
17250,2024-03-25,Nicaragua,Aerea,Ocio,Santa Ana,11,1106,2024,3,25,1,100.55
17251,2021-10-28,Estados Unidos,Aerea,Familiares,La Paz,7,620,2021,10,28,4,88.57
17252,2023-04-13,Honduras,Aerea,Familiares,La Libertad,6,385,2023,4,13,2,64.17
17253,2023-12-27,Estados Unidos,Aerea,Ocio,Usulutan,2,1551,2023,12,27,4,775.5
17254,2022-10-07,Estados Unidos,Terrestre,Familiares,Sonsonate,8,1945,2022,10,7,4,243.12
17255,2023-05-24,Guatemala,Terrestre,Ocio,San Miguel,1,982,2023,5,24,2,982.0
17256,2022-01-29,Estados Unidos,Aerea,Ocio,San Salvador,11,1696,2022,1,29,1,154.18
17257,2022-10-23,Honduras,Terrestre,Familiares,San Salvador,1,199,2022,10,23,4,199.0
17258,2024-11-29,Estados Unidos,Terrestre,Familiares,Sonsonate,7,1042,2024,11,29,4,148.86
17259,2024-02-29,Estados Unidos,Terrestre,Familiares,San Miguel,1,333,2024,2,29,1,333.0
17260,2021-03-10,Estados Unidos,Aerea,Religioso,Santa Ana,4,1846,2021,3,10,1,461.5
17261,2024-09-30,Nicaragua,Aerea,Ocio,La Paz,11,2103,2024,9,30,3,191.18
17262,2023-02-01,Estados Unidos,Terrestre,Ocio,San Miguel,10,1708,2023,2,1,1,170.8
17263,2021-11-16,Estados Unidos,Terrestre,Familiares,Sonsonate,6,690,2021,11,16,4,115.0
17264,2021-06-26,Guatemala,Terrestre,Familiares,Santa Ana,5,385,2021,6,26,2,77.0
17265,2022-08-07,Guatemala,Aerea,Ocio,San Salvador,9,821,2022,8,7,3,91.22
17266,2024-03-29,Estados Unidos,Aerea,Negocios,Santa Ana,8,298,2024,3,29,1,37.25
17267,2022-08-05,Canada,Aerea,Familiares,Usulutan,11,366,2022,8,5,3,33.27
17268,2024-03-04,Costa Rica,Terrestre,Salud,Usulutan,3,2232,2024,3,4,1,744.0
17269,2021-04-21,Estados Unidos,Terrestre,Religioso,La Libertad,3,2039,2021,4,21,2,679.67
17270,2023-09-26,Estados Unidos,Terrestre,Religioso,La Paz,6,2335,2023,9,26,3,389.17
17271,2023-01-28,Mexico,Terrestre,Familiares,Ahuachapan,3,148,2023,1,28,1,49.33
17272,2021-10-10,Estados Unidos,Aerea,Familiares,Usulutan,1,1684,2021,10,10,4,1684.0
17273,2021-07-13,Mexico,Terrestre,Negocios,La Libertad,6,1876,2021,7,13,3,312.67
17274,2023-08-25,Estados Unidos,Aerea,Ocio,La Libertad,1,1377,2023,8,25,3,1377.0
17275,2023-12-07,Guatemala,Aerea,Familiares,Usulutan,2,2402,2023,12,7,4,1201.0
17276,2023-09-05,Costa Rica,Aerea,Religioso,Usulutan,9,290,2023,9,5,3,32.22
17277,2021-12-08,Estados Unidos,Aerea,Ocio,Santa Ana,2,2173,2021,12,8,4,1086.5
17278,2024-06-19,Estados Unidos,Terrestre,Salud,Ahuachapan,2,1387,2024,6,19,2,693.5
17279,2022-06-06,Guatemala,Aerea,Familiares,Santa Ana,5,2391,2022,6,6,2,478.2
17280,2024-10-25,Costa Rica,Terrestre,Ocio,Usulutan,4,1139,2024,10,25,4,284.75
17281,2023-03-12,Estados Unidos,Terrestre,Familiares,San Miguel,4,2318,2023,3,12,1,579.5
17282,2023-06-22,Costa Rica,Terrestre,Ocio,Ahuachapan,10,2438,2023,6,22,2,243.8
17283,2021-05-11,Guatemala,Aerea,Familiares,San Miguel,3,1128,2021,5,11,2,376.0
17284,2024-07-17,España,Aerea,Familiares,Usulutan,4,1858,2024,7,17,3,464.5
17285,2023-03-25,Honduras,Terrestre,Religioso,Ahuachapan,7,2036,2023,3,25,1,290.86
17286,2021-03-02,Guatemala,Aerea,Familiares,Sonsonate,3,560,2021,3,2,1,186.67
17287,2021-06-13,Nicaragua,Terrestre,Ocio,San Miguel,11,1744,2021,6,13,2,158.55
17288,2021-09-29,Estados Unidos,Terrestre,Religioso,Usulutan,6,1567,2021,9,29,3,261.17
17289,2021-05-13,Costa Rica,Aerea,Ocio,San Salvador,3,1606,2021,5,13,2,535.33
17290,2024-06-21,Estados Unidos,Aerea,Ocio,La Paz,6,1432,2024,6,21,2,238.67
17291,2023-09-25,Estados Unidos,Aerea,Ocio,Usulutan,10,784,2023,9,25,3,78.4
17292,2024-12-28,Honduras,Terrestre,Ocio,Ahuachapan,1,465,2024,12,28,4,465.0
17293,2021-02-07,Estados Unidos,Aerea,Familiares,Ahuachapan,3,2450,2021,2,7,1,816.67
17294,2024-09-04,Honduras,Terrestre,Negocios,La Libertad,4,181,2024,9,4,3,45.25
17295,2024-10-31,Honduras,Aerea,Ocio,Santa Ana,11,962,2024,10,31,4,87.45
17296,2022-09-09,Estados Unidos,Aerea,Familiares,San Salvador,4,1753,2022,9,9,3,438.25
17297,2022-04-19,Estados Unidos,Aerea,Religioso,Sonsonate,4,1948,2022,4,19,2,487.0
17298,2021-02-28,Guatemala,Aerea,Familiares,Ahuachapan,1,128,2021,2,28,1,128.0
17299,2022-08-12,Canada,Aerea,Ocio,Santa Ana,2,375,2022,8,12,3,187.5
17300,2022-05-14,Nicaragua,Terrestre,Familiares,Sonsonate,1,1455,2022,5,14,2,1455.0
17301,2024-05-26,Estados Unidos,Aerea,Ocio,Usulutan,4,1007,2024,5,26,2,251.75
17302,2022-07-21,España,Terrestre,Familiares,San Miguel,9,842,2022,7,21,3,93.56
17303,2022-07-21,Estados Unidos,Terrestre,Ocio,Ahuachapan,8,538,2022,7,21,3,67.25
17304,2024-02-27,Estados Unidos,Terrestre,Ocio,San Miguel,1,1388,2024,2,27,1,1388.0
17305,2023-06-23,Estados Unidos,Aerea,Negocios,Usulutan,8,1702,2023,6,23,2,212.75
17306,2022-01-18,Estados Unidos,Aerea,Ocio,San Miguel,2,1743,2022,1,18,1,871.5
17307,2024-11-12,Guatemala,Aerea,Familiares,Santa Ana,11,412,2024,11,12,4,37.45
17308,2021-03-26,Guatemala,Terrestre,Ocio,Ahuachapan,5,2498,2021,3,26,1,499.6
17309,2022-09-19,Nicaragua,Aerea,Ocio,San Miguel,9,792,2022,9,19,3,88.0
17310,2024-12-31,Guatemala,Aerea,Negocios,Ahuachapan,9,2464,2024,12,31,4,273.78
17311,2023-04-06,Estados Unidos,Terrestre,Familiares,La Paz,1,544,2023,4,6,2,544.0
17312,2021-10-20,Guatemala,Aerea,Religioso,La Libertad,9,297,2021,10,20,4,33.0
17313,2023-12-09,Estados Unidos,Terrestre,Familiares,Sonsonate,11,1439,2023,12,9,4,130.82
17314,2023-12-27,Guatemala,Terrestre,Familiares,Sonsonate,6,2050,2023,12,27,4,341.67
17315,2023-02-26,Estados Unidos,Aerea,Familiares,Sonsonate,1,1080,2023,2,26,1,1080.0
17316,2021-05-09,Estados Unidos,Terrestre,Ocio,Santa Ana,7,1260,2021,5,9,2,180.0
17317,2021-01-29,Estados Unidos,Terrestre,Familiares,Sonsonate,3,1966,2021,1,29,1,655.33
17318,2024-09-28,Canada,Terrestre,Familiares,Santa Ana,5,1210,2024,9,28,3,242.0
17319,2024-02-17,Guatemala,Aerea,Familiares,Ahuachapan,4,925,2024,2,17,1,231.25
17320,2022-11-23,Canada,Aerea,Salud,Santa Ana,3,2421,2022,11,23,4,807.0
17321,2021-05-13,Estados Unidos,Aerea,Negocios,Ahuachapan,3,1632,2021,5,13,2,544.0
17322,2024-09-12,España,Terrestre,Negocios,Ahuachapan,4,1712,2024,9,12,3,428.0
17323,2024-04-23,Estados Unidos,Aerea,Familiares,San Miguel,3,1617,2024,4,23,2,539.0
17324,2022-10-08,Honduras,Terrestre,Religioso,La Paz,6,1064,2022,10,8,4,177.33
17325,2022-11-20,Estados Unidos,Aerea,Familiares,San Miguel,2,377,2022,11,20,4,188.5
17326,2022-06-18,Estados Unidos,Aerea,Familiares,Santa Ana,1,1964,2022,6,18,2,1964.0
17327,2024-06-18,Nicaragua,Terrestre,Familiares,Usulutan,9,1663,2024,6,18,2,184.78
17328,2022-05-31,Honduras,Terrestre,Ocio,San Miguel,7,694,2022,5,31,2,99.14
17329,2023-08-18,Nicaragua,Terrestre,Familiares,Usulutan,1,1276,2023,8,18,3,1276.0
17330,2021-06-14,Estados Unidos,Aerea,Familiares,Usulutan,8,1859,2021,6,14,2,232.38
17331,2023-07-16,Honduras,Aerea,Familiares,San Salvador,1,1475,2023,7,16,3,1475.0
17332,2023-07-22,Estados Unidos,Terrestre,Negocios,Sonsonate,1,1974,2023,7,22,3,1974.0
17333,2022-07-11,Estados Unidos,Terrestre,Religioso,La Libertad,6,1341,2022,7,11,3,223.5
17334,2024-05-26,Mexico,Terrestre,Negocios,Sonsonate,10,1537,2024,5,26,2,153.7
17335,2022-11-11,Guatemala,Aerea,Familiares,San Salvador,9,664,2022,11,11,4,73.78
17336,2023-09-20,España,Aerea,Familiares,Ahuachapan,11,741,2023,9,20,3,67.36
17337,2023-10-26,Estados Unidos,Terrestre,Ocio,San Miguel,11,775,2023,10,26,4,70.45
17338,2023-01-27,Costa Rica,Aerea,Familiares,Santa Ana,3,613,2023,1,27,1,204.33
17339,2024-01-10,Guatemala,Aerea,Ocio,San Miguel,2,1586,2024,1,10,1,793.0
17340,2024-06-24,Guatemala,Aerea,Negocios,La Paz,10,2037,2024,6,24,2,203.7
17341,2023-05-05,Estados Unidos,Terrestre,Familiares,Usulutan,11,2488,2023,5,5,2,226.18
17342,2022-05-08,Nicaragua,Aerea,Familiares,Santa Ana,11,543,2022,5,8,2,49.36
17343,2022-10-11,Nicaragua,Terrestre,Familiares,La Paz,1,2080,2022,10,11,4,2080.0
17344,2024-11-10,Estados Unidos,Aerea,Religioso,La Libertad,6,1117,2024,11,10,4,186.17
17345,2023-09-19,Honduras,Aerea,Familiares,Sonsonate,5,1299,2023,9,19,3,259.8
