id_visita,fecha,pais_origen,via_ingreso,motivo_viaje,departamento_visitado,noches_estadia,gasto_total
16256,2024-11-28,Honduras,Aerea,Familiares,Usulutan,4,1590
16257,2021-02-06,España,Aerea,Ocio,San Miguel,2,1444
16258,2023-01-01,Estados Unidos,Aerea,Familiares,Usulutan,4,1056
16259,2024-09-27,España,Aerea,Salud,Ahuachapan,7,1865
16260,2023-10-08,Estados Unidos,Aerea,Ocio,San Salvador,3,598
16261,2024-11-13,Estados Unidos,Terrestre,Negocios,La Paz,10,2485
16262,2023-11-24,Honduras,Aerea,Familiares,Sonsonate,6,127
16263,2021-02-08,Guatemala,Terrestre,Ocio,Santa Ana,10,1004
16264,2021-07-28,Honduras,Aerea,Familiares,Sonsonate,2,1982
16265,2023-04-10,Guatemala,Aerea,Religioso,Santa Ana,2,2127
16266,2023-05-06,Canada,Terrestre,Religioso,San Miguel,1,1790
16267,2024-03-21,Honduras,Aerea,Ocio,Ahuachapan,10,607
16268,2023-06-18,Estados Unidos,Aerea,Familiares,La Libertad,2,2388
16269,2024-10-20,Costa Rica,Aerea,Ocio,Santa Ana,7,846
16270,2024-05-07,España,Terrestre,Familiares,Sonsonate,11,1957
16271,2022-08-24,Estados Unidos,Terrestre,Ocio,Santa Ana,5,1154
16272,2023-01-30,Guatemala,Terrestre,Ocio,Santa Ana,4,1169
16273,2024-01-08,Nicaragua,Terrestre,Familiares,La Libertad,7,479
16274,2022-03-10,Nicaragua,Aerea,Familiares,Santa Ana,9,1969
16275,2023-04-22,Estados Unidos,Terrestre,Ocio,La Paz,8,896
16276,2021-02-01,Guatemala,Aerea,Familiares,Ahuachapan,11,120
16277,2024-01-16,España,Aerea,Familiares,San Miguel,10,1461
16278,2022-01-28,Estados Unidos,Aerea,Negocios,La Libertad,11,947
16279,2024-06-21,Honduras,Aerea,Negocios,Ahuachapan,2,1441
16280,2024-06-09,Guatemala,Terrestre,Ocio,La Libertad,1,2314
16281,2023-06-29,Estados Unidos,Aerea,Negocios,La Paz,9,2310
16282,2021-07-11,Estados Unidos,Aerea,Ocio,Ahuachapan,3,430
16283,2021-09-27,Honduras,Terrestre,Familiares,La Libertad,9,534
16284,2023-01-08,Estados Unidos,Terrestre,Familiares,Usulutan,7,838
16285,2021-03-18,Estados Unidos,Aerea,Ocio,La Libertad,6,2398
16286,2023-01-05,Guatemala,Aerea,Negocios,Sonsonate,3,1637
16287,2023-06-03,Guatemala,Aerea,Familiares,San Miguel,3,428
16288,2024-04-05,Estados Unidos,Aerea,Familiares,Ahuachapan,11,2318
16289,2021-10-11,Honduras,Aerea,Familiares,Sonsonate,1,547
16290,2024-01-18,Honduras,Terrestre,Familiares,San Miguel,5,2384
16291,2022-06-28,Estados Unidos,Aerea,Ocio,San Miguel,10,1349
16292,2022-10-11,Guatemala,Aerea,Familiares,Ahuachapan,5,742
16293,2024-03-25,Guatemala,Aerea,Familiares,Usulutan,10,1388
16294,2021-09-07,Estados Unidos,Aerea,Religioso,San Miguel,1,748
16295,2021-04-05,Canada,Terrestre,Ocio,San Salvador,7,724
16296,2021-01-17,Guatemala,Terrestre,Familiares,San Salvador,11,1096
16297,2021-04-27,Estados Unidos,Aerea,Ocio,La Libertad,8,1197
16298,2023-09-10,Estados Unidos,Terrestre,Familiares,Ahuachapan,2,1398
16299,2021-11-29,Guatemala,Aerea,Ocio,Ahuachapan,8,610
16300,2024-01-09,Estados Unidos,Terrestre,Negocios,La Libertad,10,284
16301,2022-10-08,Estados Unidos,Aerea,Ocio,San Miguel,1,1592
16302,2024-12-26,Estados Unidos,Aerea,Familiares,Ahuachapan,10,861
16303,2024-05-11,Guatemala,Aerea,Familiares,La Paz,1,1627
16304,2021-04-26,Estados Unidos,Aerea,Familiares,Ahuachapan,11,1825
16305,2023-08-21,Canada,Aerea,Ocio,San Miguel,11,968
16306,2024-05-28,Guatemala,Terrestre,Ocio,La Paz,10,1080
16307,2024-06-30,Honduras,Terrestre,Familiares,La Libertad,5,1619
16308,2024-04-07,Honduras,Terrestre,Ocio,Usulutan,8,1484
16309,2023-04-27,Guatemala,Aerea,Ocio,Santa Ana,9,2300
16310,2021-11-12,Honduras,Aerea,Familiares,Sonsonate,7,916
16311,2023-03-21,Guatemala,Terrestre,Ocio,Santa Ana,8,1298
16312,2022-01-07,Estados Unidos,Aerea,Familiares,San Miguel,5,462
16313,2023-01-30,Estados Unidos,Aerea,Ocio,San Miguel,10,2463
16314,2023-05-27,Nicaragua,Aerea,Ocio,Sonsonate,6,504
16315,2023-09-04,Guatemala,Terrestre,Negocios,San Miguel,7,1406
16316,2021-06-05,Estados Unidos,Terrestre,Familiares,La Libertad,9,2324
16317,2022-09-06,Estados Unidos,Terrestre,Familiares,Ahuachapan,3,424
16318,2023-11-03,Guatemala,Terrestre,Familiares,Sonsonate,7,1649
16319,2022-05-23,Estados Unidos,Terrestre,Familiares,San Salvador,1,1268
16320,2022-04-10,Costa Rica,Terrestre,Ocio,Usulutan,9,2497
16321,2023-02-22,Guatemala,Terrestre,Negocios,San Miguel,6,1953
16322,2023-03-15,Estados Unidos,Terrestre,Ocio,La Libertad,3,1159
16323,2021-08-08,Estados Unidos,Aerea,Religioso,Usulutan,2,1271
16324,2021-01-15,Estados Unidos,Aerea,Ocio,La Libertad,5,1303
16325,2021-04-27,Estados Unidos,Terrestre,Ocio,La Libertad,3,449
16326,2021-11-27,Canada,Terrestre,Negocios,San Miguel,2,2493
16327,2021-02-25,Mexico,Aerea,Familiares,La Paz,2,2138
16328,2024-10-06,España,Aerea,Familiares,San Miguel,11,1411
16329,2024-03-01,Honduras,Terrestre,Religioso,La Libertad,2,1925
16330,2024-06-03,Guatemala,Aerea,Ocio,La Libertad,5,898
16331,2021-11-04,Costa Rica,Terrestre,Ocio,San Miguel,3,1162
16332,2021-08-10,Costa Rica,Terrestre,Ocio,La Libertad,6,2017
16333,2024-04-11,Mexico,Aerea,Ocio,San Miguel,10,1662
16334,2024-09-25,Mexico,Terrestre,Ocio,San Miguel,3,2001
16335,2023-03-08,Honduras,Terrestre,Ocio,Santa Ana,5,775
16336,2024-03-26,Estados Unidos,Aerea,Familiares,Sonsonate,8,767
16337,2021-05-31,Estados Unidos,Aerea,Familiares,San Salvador,8,773
16338,2024-04-16,Guatemala,Terrestre,Ocio,La Libertad,4,1739
16339,2021-04-22,Guatemala,Aerea,Ocio,Sonsonate,7,1065
16340,2022-11-14,Nicaragua,Aerea,Familiares,San Salvador,1,746
16341,2024-03-07,Nicaragua,Terrestre,Negocios,Sonsonate,2,771
16342,2024-06-10,Guatemala,Aerea,Familiares,La Libertad,1,726
16343,2021-11-28,Estados Unidos,Aerea,Negocios,Sonsonate,4,2149
16344,2023-06-12,Estados Unidos,Aerea,Ocio,Sonsonate,6,1182
16345,2024-08-23,Estados Unidos,Aerea,Familiares,Sonsonate,2,2462
16346,2021-06-10,Estados Unidos,Aerea,Familiares,Usulutan,2,1063
16347,2024-11-26,Guatemala,Aerea,Negocios,La Libertad,7,302
16348,2021-10-05,Estados Unidos,Terrestre,Familiares,La Paz,8,1862
16349,2024-09-05,Estados Unidos,Terrestre,Familiares,La Paz,2,615
16350,2023-06-16,Estados Unidos,Aerea,Religioso,Sonsonate,8,1289
16351,2022-05-12,Honduras,Aerea,Familiares,San Miguel,4,427
16352,2024-10-18,Estados Unidos,Aerea,Ocio,San Miguel,6,484
16353,2024-10-27,Nicaragua,Aerea,Familiares,Ahuachapan,2,167
16354,2022-10-17,Estados Unidos,Terrestre,Ocio,La Libertad,9,225
16355,2023-11-26,Estados Unidos,Terrestre,Ocio,Usulutan,8,2373
16356,2021-10-30,Guatemala,Aerea,Ocio,Usulutan,10,478
16357,2022-03-14,Costa Rica,Aerea,Negocios,Ahuachapan,4,947
16358,2022-12-27,Guatemala,Terrestre,Negocios,San Miguel,3,2041
16359,2023-11-22,Honduras,Aerea,Ocio,Sonsonate,1,2090
16360,2021-07-05,Nicaragua,Aerea,Ocio,La Paz,5,1844
16361,2024-04-12,Honduras,Terrestre,Familiares,Santa Ana,11,1213
16362,2022-11-04,Estados Unidos,Aerea,Familiares,Ahuachapan,3,865
16363,2024-06-27,Honduras,Aerea,Ocio,San Miguel,4,2363
16364,2023-09-28,Costa Rica,Aerea,Ocio,Santa Ana,2,688
16365,2021-10-06,Honduras,Aerea,Familiares,Usulutan,9,405
16366,2022-11-14,Nicaragua,Aerea,Negocios,San Miguel,4,1009
16367,2023-10-23,Guatemala,Terrestre,Ocio,Sonsonate,11,2472
16368,2024-05-02,Estados Unidos,Aerea,Familiares,La Paz,4,2461
16369,2024-04-04,Honduras,Aerea,Familiares,San Miguel,10,340
16370,2023-10-08,Guatemala,Aerea,Ocio,Santa Ana,5,1869
16371,2023-07-14,Canada,Aerea,Ocio,Santa Ana,8,896
16372,2024-02-08,España,Terrestre,Religioso,Sonsonate,8,1773
16373,2022-01-15,Nicaragua,Aerea,Familiares,Sonsonate,5,2498
16374,2023-04-15,España,Terrestre,Ocio,La Paz,4,139
16375,2023-09-26,Estados Unidos,Terrestre,Salud,Usulutan,7,1307
16376,2021-10-12,Canada,Aerea,Religioso,San Miguel,10,2218
16377,2022-02-25,Estados Unidos,Terrestre,Ocio,San Salvador,3,1034
16378,2021-04-23,Estados Unidos,Aerea,Ocio,San Miguel,1,1107
16379,2023-10-15,Guatemala,Aerea,Religioso,Ahuachapan,3,1986
16380,2021-08-16,Guatemala,Aerea,Familiares,Santa Ana,7,600
16381,2022-06-12,Costa Rica,Aerea,Salud,Usulutan,6,241
16382,2022-05-11,Guatemala,Aerea,Salud,San Salvador,10,1987
16383,2021-01-31,Costa Rica,Terrestre,Religioso,Ahuachapan,1,2325
16384,2021-06-11,Estados Unidos,Terrestre,Salud,Usulutan,2,372
16385,2022-12-06,Nicaragua,Aerea,Familiares,Santa Ana,3,800
16386,2022-12-23,Honduras,Terrestre,Familiares,Santa Ana,10,1362
16387,2024-11-02,Honduras,Aerea,Familiares,Santa Ana,10,711
16388,2022-03-22,Estados Unidos,Terrestre,Familiares,Sonsonate,11,1044
16389,2023-01-14,Honduras,Terrestre,Familiares,Ahuachapan,5,1566
16390,2022-03-03,Guatemala,Aerea,Ocio,San Salvador,9,417
16391,2022-05-19,Honduras,Terrestre,Negocios,La Libertad,8,344
16392,2022-12-22,Guatemala,Terrestre,Familiares,Usulutan,11,712
16393,2022-11-15,Estados Unidos,Aerea,Ocio,Sonsonate,1,241
16394,2022-08-05,Estados Unidos,Aerea,Familiares,Santa Ana,8,543
16395,2023-11-24,Estados Unidos,Aerea,Ocio,San Salvador,4,1639
16396,2023-01-06,Costa Rica,Aerea,Familiares,San Salvador,5,1152
16397,2022-11-22,Guatemala,Terrestre,Familiares,La Paz,5,1110
16398,2023-01-28,Honduras,Terrestre,Familiares,Sonsonate,3,2285
16399,2023-01-24,Guatemala,Terrestre,Familiares,La Libertad,8,687
16400,2024-12-17,Costa Rica,Aerea,Negocios,Ahuachapan,3,1681
16401,2021-01-24,Estados Unidos,Aerea,Ocio,La Paz,1,1622
16402,2024-05-24,Estados Unidos,Aerea,Ocio,Usulutan,11,1281
16403,2021-02-24,Honduras,Terrestre,Ocio,San Salvador,5,2325
16404,2023-11-16,Honduras,Terrestre,Ocio,La Paz,8,163
16405,2024-07-28,Guatemala,Terrestre,Ocio,Santa Ana,6,245
16406,2023-03-15,Estados Unidos,Terrestre,Religioso,Sonsonate,5,925
16407,2021-11-23,Estados Unidos,Aerea,Religioso,La Libertad,1,659
16408,2023-08-28,Guatemala,Aerea,Ocio,San Miguel,3,2423
16409,2021-07-05,Guatemala,Aerea,Negocios,La Libertad,3,1245
16410,2022-05-10,Guatemala,Terrestre,Negocios,San Salvador,9,1268
16411,2023-11-02,Estados Unidos,Terrestre,Negocios,La Paz,8,1886
16412,2022-03-10,Guatemala,Aerea,Familiares,La Libertad,9,1297
16413,2021-07-27,Estados Unidos,Terrestre,Ocio,Ahuachapan,2,1127
16414,2021-05-13,Honduras,Aerea,Familiares,La Libertad,9,2030
16415,2024-09-24,Honduras,Aerea,Religioso,Santa Ana,8,1126
16416,2024-05-04,Estados Unidos,Terrestre,Familiares,Santa Ana,3,1801
16417,2024-07-09,Estados Unidos,Aerea,Religioso,San Salvador,8,670
16418,2024-07-29,Estados Unidos,Aerea,Ocio,San Miguel,11,723
16419,2022-01-04,España,Terrestre,Ocio,La Paz,5,1592
16420,2024-02-01,Guatemala,Terrestre,Religioso,Santa Ana,10,2175
16421,2024-04-21,Guatemala,Aerea,Salud,La Paz,9,1895
16422,2022-02-27,Guatemala,Aerea,Familiares,Ahuachapan,2,1310
16423,2023-10-30,España,Aerea,Familiares,San Miguel,1,917
16424,2021-09-01,Guatemala,Aerea,Ocio,Ahuachapan,11,2114
16425,2023-02-21,Estados Unidos,Aerea,Familiares,San Salvador,2,2130
16426,2022-09-16,Estados Unidos,Aerea,Ocio,Sonsonate,2,965
16427,2022-07-21,Honduras,Aerea,Familiares,Usulutan,6,2375
16428,2024-11-17,Estados Unidos,Aerea,Familiares,San Salvador,9,1834
16429,2022-06-11,Estados Unidos,Terrestre,Familiares,Ahuachapan,11,435
16430,2021-02-06,España,Terrestre,Ocio,Usulutan,9,1830
16431,2021-06-27,Costa Rica,Aerea,Ocio,Sonsonate,11,1963
16432,2022-10-01,Costa Rica,Aerea,Salud,Santa Ana,6,2461
16433,2023-05-02,Estados Unidos,Aerea,Familiares,Usulutan,3,177
16434,2021-03-13,Estados Unidos,Aerea,Familiares,La Libertad,4,1950
16435,2021-12-18,Estados Unidos,Terrestre,Familiares,San Salvador,5,283
16436,2022-09-15,Nicaragua,Aerea,Ocio,La Paz,2,310
16437,2024-03-18,Honduras,Aerea,Familiares,Usulutan,10,151
16438,2021-04-15,Nicaragua,Aerea,Salud,Ahuachapan,9,1838
16439,2021-08-09,Costa Rica,Aerea,Religioso,La Paz,1,567
16440,2023-05-13,Honduras,Aerea,Ocio,Ahuachapan,1,2424
16441,2024-10-29,Estados Unidos,Terrestre,Familiares,San Miguel,5,1697
16442,2022-06-02,Estados Unidos,Aerea,Familiares,Sonsonate,11,1762
16443,2024-07-07,Estados Unidos,Aerea,Familiares,Usulutan,4,1272
16444,2021-10-26,Estados Unidos,Terrestre,Familiares,Usulutan,10,1124
16445,2023-05-11,Estados Unidos,Terrestre,Familiares,La Paz,6,242
16446,2021-02-11,Honduras,Aerea,Ocio,Santa Ana,10,1889
16447,2023-02-10,Estados Unidos,Aerea,Ocio,Usulutan,9,793
16448,2023-06-16,Honduras,Terrestre,Religioso,Sonsonate,1,661
16449,2022-05-07,Nicaragua,Aerea,Ocio,La Libertad,11,1820
16450,2023-12-07,Estados Unidos,Aerea,Salud,San Salvador,1,884
16451,2021-03-26,Estados Unidos,Aerea,Familiares,Sonsonate,7,365
16452,2023-12-18,Estados Unidos,Aerea,Familiares,Ahuachapan,3,507
16453,2023-09-18,Estados Unidos,Aerea,Familiares,San Miguel,10,543
16454,2022-12-12,Guatemala,Terrestre,Religioso,San Miguel,10,1425
16455,2021-07-28,Honduras,Terrestre,Familiares,Santa Ana,10,391
16456,2024-06-25,Guatemala,Terrestre,Familiares,Usulutan,3,2349
16457,2024-05-19,Estados Unidos,Aerea,Familiares,Sonsonate,9,2433
16458,2021-02-08,Guatemala,Terrestre,Negocios,Usulutan,5,124
16459,2024-06-29,Guatemala,Terrestre,Familiares,Santa Ana,7,346
16460,2023-07-15,Estados Unidos,Terrestre,Familiares,Ahuachapan,6,2451
16461,2023-02-01,Estados Unidos,Aerea,Negocios,San Miguel,1,1920
16462,2024-12-07,Canada,Terrestre,Familiares,Usulutan,4,542
16463,2023-08-04,Estados Unidos,Aerea,Religioso,Sonsonate,8,485
16464,2021-02-21,Honduras,Terrestre,Familiares,Sonsonate,7,1004
16465,2022-01-09,Estados Unidos,Aerea,Familiares,Ahuachapan,5,231
16466,2023-07-20,Estados Unidos,Aerea,Familiares,La Libertad,5,1317
16467,2021-06-05,Guatemala,Aerea,Ocio,Sonsonate,9,401
16468,2024-01-19,Canada,Aerea,Salud,Santa Ana,9,1792
16469,2022-11-10,Nicaragua,Terrestre,Ocio,Sonsonate,6,901
16470,2021-12-17,Estados Unidos,Aerea,Ocio,La Paz,9,1100
16471,2021-03-10,Canada,Aerea,Familiares,Usulutan,7,258
16472,2024-04-01,Guatemala,Terrestre,Familiares,La Libertad,11,1560
16473,2024-06-19,Estados Unidos,Aerea,Familiares,Santa Ana,6,2335
16474,2024-11-07,Estados Unidos,Terrestre,Familiares,San Salvador,2,734
16475,2023-12-12,Guatemala,Terrestre,Ocio,Ahuachapan,3,1771
16476,2022-10-16,Guatemala,Aerea,Familiares,Ahuachapan,11,914
16477,2021-03-04,Estados Unidos,Terrestre,Ocio,San Miguel,9,159
16478,2022-05-24,Costa Rica,Aerea,Ocio,Sonsonate,1,143
16479,2021-10-19,Honduras,Terrestre,Familiares,Ahuachapan,7,2018
16480,2024-01-20,Honduras,Aerea,Negocios,Santa Ana,1,230
16481,2024-12-18,Guatemala,Terrestre,Religioso,La Paz,10,1781
16482,2023-04-01,Guatemala,Aerea,Familiares,Usulutan,7,188
16483,2024-10-20,Estados Unidos,Terrestre,Familiares,Usulutan,8,1855
16484,2021-05-30,Honduras,Aerea,Familiares,Sonsonate,3,192
16485,2024-07-18,España,Aerea,Ocio,Usulutan,2,829
16486,2023-05-31,Guatemala,Terrestre,Ocio,La Paz,5,1287
16487,2024-02-14,Estados Unidos,Terrestre,Ocio,Sonsonate,3,957
16488,2022-12-05,Estados Unidos,Terrestre,Ocio,Sonsonate,10,2075
16489,2022-05-31,España,Aerea,Familiares,San Miguel,7,245
16490,2024-06-18,Estados Unidos,Terrestre,Negocios,San Miguel,10,545
16491,2021-01-30,Honduras,Terrestre,Salud,San Salvador,2,390
16492,2024-03-12,Guatemala,Aerea,Ocio,Usulutan,7,1562
16493,2021-11-22,Estados Unidos,Aerea,Familiares,San Salvador,2,321
16494,2023-08-07,Honduras,Terrestre,Ocio,La Paz,7,523
16495,2021-01-16,Estados Unidos,Terrestre,Ocio,La Libertad,7,1366
16496,2021-04-21,Guatemala,Terrestre,Negocios,San Miguel,4,775
16497,2023-05-22,Estados Unidos,Terrestre,Ocio,Sonsonate,10,985
16498,2022-12-14,Honduras,Terrestre,Religioso,San Salvador,3,1663
16499,2021-04-17,Estados Unidos,Terrestre,Salud,La Libertad,9,574
16500,2022-01-14,Estados Unidos,Terrestre,Ocio,La Paz,11,314
16501,2021-06-11,Nicaragua,Terrestre,Ocio,San Miguel,1,1100
16502,2021-10-10,Estados Unidos,Terrestre,Familiares,Santa Ana,4,1558
16503,2021-09-26,Estados Unidos,Aerea,Ocio,San Miguel,10,2094
16504,2022-04-29,Guatemala,Terrestre,Ocio,San Miguel,4,1768
16505,2022-10-29,Guatemala,Aerea,Familiares,San Salvador,8,817
16506,2024-01-02,Estados Unidos,Aerea,Ocio,Ahuachapan,11,639
16507,2024-05-05,Canada,Aerea,Negocios,Sonsonate,4,2190
16508,2024-06-20,Honduras,Terrestre,Familiares,Ahuachapan,10,2377
16509,2022-08-21,Estados Unidos,Aerea,Familiares,San Salvador,5,1686
16510,2023-03-10,Guatemala,Aerea,Ocio,Sonsonate,4,2337
16511,2024-07-06,Estados Unidos,Aerea,Familiares,San Miguel,1,2021
16512,2023-03-09,Estados Unidos,Terrestre,Negocios,San Miguel,8,2409
16513,2024-03-18,Canada,Aerea,Ocio,San Salvador,2,1074
16514,2022-01-25,Guatemala,Aerea,Familiares,La Paz,10,591
16515,2022-02-20,Canada,Aerea,Negocios,La Paz,5,1589
16516,2022-03-02,Estados Unidos,Aerea,Ocio,Ahuachapan,10,2174
16517,2023-09-24,Estados Unidos,Aerea,Ocio,Usulutan,2,1188
16518,2024-05-25,Estados Unidos,Aerea,Familiares,La Paz,5,1637
16519,2023-05-17,Estados Unidos,Terrestre,Familiares,La Paz,4,1106
16520,2021-03-27,Honduras,Aerea,Ocio,La Paz,10,1160
16521,2024-05-24,Guatemala,Aerea,Familiares,Sonsonate,6,2224
16522,2022-02-27,Guatemala,Terrestre,Negocios,Ahuachapan,3,627
16523,2024-09-05,Guatemala,Aerea,Negocios,Sonsonate,6,391
16524,2021-04-28,Honduras,Terrestre,Ocio,Usulutan,2,696
16525,2023-08-17,Canada,Terrestre,Ocio,Santa Ana,3,2446
16526,2023-06-01,Estados Unidos,Terrestre,Familiares,San Miguel,2,1274
16527,2023-09-19,Honduras,Terrestre,Ocio,La Paz,5,2106
16528,2022-02-19,Guatemala,Aerea,Familiares,La Libertad,5,1165
16529,2022-08-22,Honduras,Aerea,Familiares,Sonsonate,11,1000
16530,2021-02-09,Mexico,Aerea,Familiares,Sonsonate,8,1324
16531,2024-03-30,Estados Unidos,Terrestre,Negocios,Santa Ana,6,1880
16532,2022-12-04,Guatemala,Terrestre,Negocios,Sonsonate,7,1897
16533,2022-06-21,España,Aerea,Ocio,San Salvador,11,2468
16534,2022-02-24,Guatemala,Aerea,Familiares,San Miguel,9,1055
16535,2022-10-26,Mexico,Terrestre,Religioso,Sonsonate,4,709
16536,2021-04-05,Estados Unidos,Aerea,Ocio,San Salvador,6,1651
16537,2023-08-31,Guatemala,Terrestre,Ocio,Usulutan,7,2155
16538,2022-10-12,Mexico,Terrestre,Familiares,Santa Ana,11,1361
16539,2021-10-15,Estados Unidos,Aerea,Familiares,San Salvador,3,1135
16540,2022-02-16,Guatemala,Aerea,Familiares,San Miguel,8,372
16541,2022-02-04,Estados Unidos,Aerea,Familiares,Ahuachapan,4,717
16542,2022-06-12,Estados Unidos,Aerea,Religioso,La Libertad,4,256
16543,2023-11-08,Guatemala,Terrestre,Religioso,Usulutan,2,1231
16544,2021-05-16,Nicaragua,Aerea,Familiares,Ahuachapan,9,1327
16545,2023-01-29,Costa Rica,Aerea,Familiares,Sonsonate,9,470
16546,2024-06-25,Guatemala,Aerea,Familiares,La Libertad,10,2144
16547,2023-04-23,Nicaragua,Aerea,Salud,Usulutan,10,177
16548,2022-12-11,Honduras,Terrestre,Familiares,La Paz,5,1712
16549,2023-10-22,Honduras,Terrestre,Negocios,Santa Ana,8,1007
16550,2022-01-16,Honduras,Aerea,Negocios,Santa Ana,11,2300
16551,2022-05-24,Guatemala,Terrestre,Religioso,Sonsonate,8,2359
16552,2023-03-17,Guatemala,Aerea,Ocio,San Miguel,11,1405
16553,2022-04-21,Estados Unidos,Terrestre,Religioso,Ahuachapan,1,1622
16554,2023-08-12,Nicaragua,Terrestre,Ocio,Sonsonate,3,968
16555,2023-04-29,Estados Unidos,Terrestre,Negocios,Santa Ana,2,2327
16556,2023-06-16,Estados Unidos,Terrestre,Ocio,Sonsonate,5,1873
16557,2021-02-01,Guatemala,Terrestre,Ocio,San Salvador,3,873
16558,2021-04-28,España,Aerea,Religioso,Usulutan,7,1042
16559,2024-04-22,Honduras,Terrestre,Negocios,San Miguel,2,1767
16560,2021-07-10,Estados Unidos,Terrestre,Ocio,San Miguel,3,1262
16561,2021-03-15,Honduras,Aerea,Ocio,San Salvador,11,913
16562,2022-09-15,Costa Rica,Aerea,Familiares,San Miguel,7,1866
16563,2024-02-01,Guatemala,Terrestre,Negocios,Usulutan,3,299
16564,2023-05-21,Guatemala,Aerea,Familiares,San Salvador,3,1856
16565,2022-08-09,Guatemala,Aerea,Familiares,Santa Ana,5,1839
16566,2022-02-24,Estados Unidos,Aerea,Familiares,Santa Ana,1,1318
16567,2022-04-18,Canada,Aerea,Ocio,San Miguel,3,2218
16568,2021-04-24,Honduras,Terrestre,Negocios,La Libertad,2,482
16569,2024-11-03,Honduras,Aerea,Familiares,La Paz,2,910
16570,2024-08-29,Guatemala,Terrestre,Religioso,Sonsonate,3,1207
16571,2021-11-26,España,Terrestre,Familiares,Ahuachapan,2,1711
16572,2021-12-05,Estados Unidos,Terrestre,Salud,Santa Ana,3,970
16573,2021-08-26,Estados Unidos,Terrestre,Ocio,Usulutan,5,1384
16574,2024-04-11,Estados Unidos,Aerea,Familiares,La Libertad,10,822
16575,2021-03-20,Honduras,Aerea,Salud,Ahuachapan,10,1135
16576,2022-04-09,Honduras,Terrestre,Ocio,La Paz,7,366
16577,2022-08-28,Guatemala,Aerea,Ocio,San Salvador,4,1665
16578,2022-07-16,Guatemala,Terrestre,Ocio,Sonsonate,7,2414
16579,2021-10-12,Estados Unidos,Terrestre,Familiares,Usulutan,5,2418
16580,2021-08-11,Estados Unidos,Terrestre,Salud,Santa Ana,9,1882
16581,2022-08-16,Estados Unidos,Terrestre,Familiares,La Libertad,4,989
16582,2024-07-13,Guatemala,Aerea,Religioso,Usulutan,3,219
16583,2022-01-08,Nicaragua,Aerea,Religioso,Ahuachapan,2,2011
16584,2024-06-10,Honduras,Aerea,Familiares,San Salvador,10,2300
16585,2023-06-30,Estados Unidos,Terrestre,Familiares,La Paz,4,1928
16586,2023-04-08,Estados Unidos,Aerea,Ocio,San Miguel,2,2430
16587,2021-08-24,Mexico,Terrestre,Familiares,La Libertad,4,999
16588,2022-11-02,Estados Unidos,Aerea,Familiares,Usulutan,3,1691
16589,2023-04-08,Estados Unidos,Terrestre,Ocio,La Paz,9,1422
16590,2023-02-02,Estados Unidos,Aerea,Familiares,San Miguel,5,1607
16591,2024-08-30,Guatemala,Aerea,Negocios,Santa Ana,3,1567
16592,2022-01-15,Estados Unidos,Terrestre,Familiares,San Miguel,7,1945
16593,2023-03-05,Estados Unidos,Aerea,Familiares,La Libertad,11,2167
16594,2022-09-06,Guatemala,Aerea,Familiares,Sonsonate,2,2360
16595,2022-07-17,Estados Unidos,Terrestre,Religioso,San Salvador,10,1705
16596,2022-02-24,Estados Unidos,Aerea,Familiares,La Libertad,6,2368
16597,2021-02-21,Honduras,Terrestre,Familiares,Ahuachapan,1,1006
16598,2023-03-30,Nicaragua,Terrestre,Salud,Santa Ana,8,1302
16599,2021-07-24,Estados Unidos,Terrestre,Familiares,Santa Ana,6,2278
16600,2023-09-28,Estados Unidos,Aerea,Familiares,La Paz,8,2132
16601,2023-01-01,Estados Unidos,Terrestre,Religioso,La Paz,4,1321
16602,2021-09-14,Guatemala,Aerea,Ocio,Sonsonate,3,2432
16603,2021-07-04,Nicaragua,Aerea,Ocio,Santa Ana,11,988
16604,2021-05-25,Estados Unidos,Aerea,Ocio,Ahuachapan,10,1740
16605,2023-11-04,Guatemala,Aerea,Familiares,Santa Ana,4,2204
16606,2021-09-03,Estados Unidos,Aerea,Familiares,Santa Ana,7,1535
16607,2021-07-06,Estados Unidos,Terrestre,Ocio,San Salvador,6,1090
16608,2024-09-22,Estados Unidos,Aerea,Ocio,San Salvador,9,1270
16609,2024-07-06,Canada,Terrestre,Ocio,Santa Ana,7,2111
16610,2023-05-16,Honduras,Aerea,Familiares,Usulutan,3,1654
16611,2021-02-09,Estados Unidos,Aerea,Ocio,San Salvador,10,1560
16612,2022-08-24,Mexico,Aerea,Ocio,Santa Ana,5,2077
16613,2023-08-20,Estados Unidos,Terrestre,Salud,Usulutan,8,379
16614,2024-12-12,Estados Unidos,Terrestre,Religioso,La Paz,5,2030
16615,2023-09-13,Costa Rica,Terrestre,Ocio,La Paz,5,1734
