id_reserva,fecha,departamento,tipo_hotel,habitaciones,ocupadas,tarifa_promedio
4219,2021-12-07,La Libertad,Ciudad,37,87,149
4220,2024-02-16,La Paz,Rural,140,32,149
4221,2022-07-04,Santa Ana,Montaña,164,73,186
4222,2022-02-23,San Salvador,Playa,182,50,36
4223,2021-11-13,La Paz,Playa,109,175,109
4224,2021-08-12,Ahuachapan,Ciudad,134,58,102
4225,2024-07-02,San Miguel,Montaña,195,9,69
4226,2021-10-19,San Miguel,Rural,161,15,203
4227,2022-05-27,Ahuachapan,Rural,66,77,158
4228,2023-05-30,San Miguel,Playa,146,105,232
4229,2023-08-03,Ahuachapan,Montaña,160,150,141
4230,2021-07-20,La Libertad,Rural,50,41,65
4231,2021-12-12,Santa Ana,Playa,28,122,60
4232,2021-03-18,Santa Ana,Montaña,176,166,45
4233,2022-06-07,Sonsonate,Ciudad,132,98,97
4234,2023-10-11,Sonsonate,Rural,35,14,90
4235,2021-03-16,Santa Ana,Playa,30,45,65
4236,2024-06-30,La Libertad,Montaña,193,123,244
4237,2024-10-28,Ahuachapan,Ciudad,75,140,143
4238,2023-11-14,San Salvador,Montaña,89,16,202
4239,2022-05-30,La Libertad,Playa,63,33,248
4240,2024-08-22,Sonsonate,Playa,143,78,179
4241,2024-07-31,Sonsonate,Playa,54,153,37
4242,2023-04-13,San Miguel,Rural,136,175,78
4243,2024-06-21,Ahuachapan,Ciudad,60,91,124
4244,2024-12-07,La Paz,Rural,180,92,146
4245,2024-08-15,Usulutan,Montaña,43,163,126
4246,2021-08-25,Usulutan,Ciudad,59,164,109
4247,2021-05-20,Santa Ana,Montaña,171,15,143
4248,2024-11-23,Ahuachapan,Ciudad,62,84,226
4249,2021-09-28,San Miguel,Ciudad,188,158,149
4250,2023-09-15,Santa Ana,Ciudad,168,168,85
4251,2023-10-06,Usulutan,Playa,98,101,87
4252,2022-08-15,La Libertad,Rural,41,6,169
4253,2024-04-19,La Paz,Montaña,57,5,110
4254,2021-03-08,Usulutan,Ciudad,118,176,240
4255,2021-01-29,San Salvador,Montaña,167,24,243
4256,2021-07-03,Usulutan,Ciudad,69,158,182
4257,2022-01-07,Santa Ana,Ciudad,76,141,227
4258,2023-09-05,La Libertad,Playa,28,82,126
4259,2024-05-06,Santa Ana,Playa,21,71,143
4260,2024-01-26,Santa Ana,Playa,60,124,179
4261,2022-01-31,San Salvador,Playa,136,73,209
4262,2021-02-16,San Salvador,Montaña,150,109,201
4263,2023-01-26,La Libertad,Ciudad,180,128,110
4264,2023-07-07,La Libertad,Montaña,50,61,119
4265,2024-02-24,San Miguel,Ciudad,198,16,41
4266,2024-05-05,La Libertad,Montaña,181,32,122
4267,2021-10-27,Ahuachapan,Montaña,179,144,74
4268,2021-07-25,Usulutan,Playa,117,127,165
4269,2023-10-15,La Libertad,Playa,22,29,214
4270,2024-02-12,San Miguel,Montaña,107,135,221
4271,2022-10-08,Sonsonate,Playa,99,142,209
4272,2024-12-20,Sonsonate,Rural,136,60,240
4273,2022-01-15,La Libertad,Montaña,62,24,89
4274,2024-10-13,La Paz,Montaña,112,170,149
4275,2021-12-11,Santa Ana,Montaña,69,61,82
4276,2023-11-24,San Salvador,Montaña,178,9,171
4277,2021-02-06,La Paz,Montaña,59,51,207
4278,2022-05-23,Santa Ana,Rural,143,28,97
4279,2023-05-23,Usulutan,Montaña,85,14,182
4280,2021-12-02,Sonsonate,Montaña,55,110,205
4281,2022-04-22,Sonsonate,Rural,28,104,200
4282,2023-03-04,San Miguel,Montaña,82,157,139
4283,2024-12-17,Santa Ana,Rural,48,110,156
4284,2024-02-24,San Miguel,Montaña,171,178,230
4285,2023-07-05,San Salvador,Montaña,160,118,55
4286,2021-06-26,San Salvador,Rural,56,95,169
4287,2023-09-04,Ahuachapan,Montaña,21,33,110
4288,2021-11-08,Ahuachapan,Montaña,97,109,110
4289,2021-03-11,Santa Ana,Montaña,68,167,113
4290,2022-07-28,Ahuachapan,Rural,151,141,49
4291,2021-06-18,La Paz,Ciudad,185,143,248
4292,2024-05-30,San Miguel,Montaña,129,87,100
4293,2021-04-14,La Paz,Ciudad,44,46,153
4294,2022-11-12,La Libertad,Playa,94,61,185
4295,2023-09-28,Usulutan,Playa,44,176,90
4296,2022-09-05,Usulutan,Playa,174,140,156
4297,2022-09-16,Usulutan,Rural,188,41,131
4298,2022-04-26,Sonsonate,Ciudad,21,92,35
4299,2022-10-19,La Libertad,Montaña,183,159,37
4300,2023-01-06,La Libertad,Rural,189,141,80
4301,2023-01-29,Ahuachapan,Montaña,91,135,241
4302,2021-06-07,San Miguel,Rural,23,167,116
4303,2024-05-18,San Salvador,Montaña,104,75,68
4304,2023-03-24,Santa Ana,Montaña,53,154,170
4305,2024-05-20,Usulutan,Rural,36,76,71
4306,2023-08-22,Santa Ana,Rural,66,173,128
4307,2021-09-25,San Salvador,Ciudad,70,142,81
4308,2024-04-29,Ahuachapan,Rural,73,98,68
4309,2024-03-30,La Libertad,Rural,25,78,100
4310,2021-09-29,Usulutan,Montaña,177,110,207
4311,2024-02-15,San Miguel,Rural,175,161,86
4312,2022-07-12,San Salvador,Montaña,147,17,160
4313,2022-06-16,Usulutan,Montaña,59,148,233
4314,2021-07-25,San Salvador,Rural,30,174,196
4315,2023-11-29,Usulutan,Ciudad,116,174,44
4316,2021-08-13,Sonsonate,Ciudad,80,50,114
4317,2024-12-20,La Libertad,Playa,26,68,92
4318,2024-11-02,La Libertad,Playa,123,19,221
4319,2021-05-29,La Paz,Montaña,25,172,221
4320,2023-07-13,San Miguel,Ciudad,198,124,191
4321,2024-11-26,Usulutan,Playa,73,83,196
4322,2024-09-27,La Libertad,Rural,21,38,66
4323,2021-08-24,Sonsonate,Ciudad,155,141,111
4324,2024-09-26,La Paz,Rural,168,86,91
4325,2021-04-03,Sonsonate,Rural,101,125,132
4326,2023-03-03,La Libertad,Ciudad,52,171,105
4327,2021-10-14,Ahuachapan,Playa,37,106,188
4328,2024-03-07,Santa Ana,Playa,89,157,190
4329,2024-12-20,Ahuachapan,Ciudad,174,21,72
4330,2023-03-20,San Miguel,Montaña,147,171,151
4331,2021-05-09,San Salvador,Rural,174,158,108
4332,2022-04-10,San Salvador,Playa,91,42,171
4333,2024-12-28,San Salvador,Montaña,185,37,75
4334,2023-03-09,Santa Ana,Ciudad,149,137,49
4335,2021-06-20,La Libertad,Rural,55,22,215
4336,2023-01-29,La Paz,Rural,107,54,235
4337,2023-04-29,Sonsonate,Montaña,123,80,169
4338,2024-02-09,San Salvador,Ciudad,82,136,211
4339,2022-02-24,Usulutan,Playa,147,71,204
4340,2022-10-31,San Salvador,Montaña,152,29,61
4341,2021-11-04,Ahuachapan,Montaña,194,100,119
4342,2024-04-30,La Libertad,Montaña,135,43,180
4343,2022-12-12,San Salvador,Rural,172,76,75
4344,2021-02-06,La Libertad,Montaña,86,19,147
4345,2024-12-24,La Paz,Playa,101,63,107
4346,2022-01-01,Santa Ana,Ciudad,160,16,231
4347,2024-09-03,San Miguel,Ciudad,104,113,79
4348,2021-11-17,Sonsonate,Montaña,45,43,175
4349,2021-06-14,San Miguel,Rural,154,121,179
4350,2023-01-21,Usulutan,Montaña,175,48,235
4351,2024-02-14,La Libertad,Rural,178,76,83
4352,2021-07-01,La Libertad,Ciudad,46,18,203
4353,2023-03-16,San Salvador,Montaña,165,127,196
4354,2022-02-25,Sonsonate,Montaña,73,155,75
4355,2024-02-03,Sonsonate,Montaña,106,146,134
4356,2022-09-08,San Salvador,Ciudad,184,137,149
4357,2021-10-23,San Salvador,Ciudad,152,163,225
4358,2023-01-11,San Salvador,Rural,20,119,152
4359,2023-05-31,Ahuachapan,Ciudad,157,27,123
4360,2021-01-08,La Paz,Rural,158,108,139
4361,2024-08-01,Sonsonate,Montaña,136,25,188
4362,2021-08-08,La Libertad,Rural,174,76,100
4363,2023-06-27,Usulutan,Montaña,98,22,232
4364,2024-11-27,Sonsonate,Montaña,125,26,211
4365,2021-07-30,La Paz,Rural,20,160,141
4366,2024-04-10,Ahuachapan,Montaña,121,19,69
4367,2024-11-13,La Libertad,Playa,105,34,243
4368,2023-04-11,San Miguel,Playa,34,75,139
4369,2024-01-21,San Miguel,Montaña,66,21,69
4370,2022-03-22,Sonsonate,Playa,41,68,151
4371,2022-04-07,Ahuachapan,Playa,36,107,130
4372,2021-07-11,Ahuachapan,Ciudad,22,49,232
4373,2021-04-18,Santa Ana,Ciudad,96,126,86
4374,2022-07-26,Sonsonate,Playa,168,94,238
4375,2023-10-20,San Miguel,Playa,52,127,59
4376,2022-05-01,Usulutan,Rural,30,71,137
4377,2024-03-25,Santa Ana,Ciudad,50,143,66
4378,2023-11-22,La Libertad,Rural,110,10,47
4379,2023-09-02,La Libertad,Montaña,180,160,60
4380,2022-07-24,San Miguel,Playa,180,72,36
4381,2023-11-17,La Libertad,Ciudad,43,173,95
4382,2023-08-19,Usulutan,Rural,145,72,75
4383,2021-07-19,Sonsonate,Rural,106,37,148
4384,2021-02-07,Usulutan,Rural,80,83,103
4385,2023-04-28,Sonsonate,Rural,124,118,187
4386,2021-08-27,San Salvador,Montaña,54,104,94
4387,2022-11-20,La Libertad,Rural,143,177,112
4388,2024-01-13,Usulutan,Rural,144,135,233
4389,2024-11-27,San Miguel,Ciudad,109,36,138
4390,2021-11-19,La Libertad,Playa,97,35,207
4391,2023-11-06,Usulutan,Rural,39,40,156
4392,2023-02-18,La Paz,Playa,132,158,216
4393,2021-05-15,La Libertad,Rural,42,171,216
4394,2022-07-08,Ahuachapan,Rural,182,159,54
4395,2024-09-24,La Paz,Ciudad,152,121,225
4396,2023-12-26,San Salvador,Playa,162,122,47
4397,2024-09-12,San Miguel,Montaña,80,86,176
4398,2022-07-13,San Miguel,Rural,158,28,103
4399,2021-05-06,Sonsonate,Montaña,141,40,80
4400,2021-07-21,Santa Ana,Rural,185,9,167
4401,2021-01-26,Ahuachapan,Ciudad,137,61,111
4402,2021-02-09,La Libertad,Playa,157,37,61
4403,2024-06-23,San Salvador,Montaña,192,115,181
4404,2023-04-26,San Miguel,Rural,159,66,92
4405,2023-11-29,Sonsonate,Ciudad,22,107,44
4406,2021-12-10,San Salvador,Montaña,130,113,219
4407,2021-07-10,San Salvador,Ciudad,43,175,174
4408,2024-09-04,La Libertad,Montaña,110,169,50
4409,2021-03-01,La Libertad,Ciudad,49,159,149
4410,2024-06-01,La Paz,Rural,130,160,38
4411,2024-06-09,Santa Ana,Rural,62,92,135
4412,2024-11-02,La Paz,Rural,68,36,61
4413,2023-11-17,Usulutan,Ciudad,133,161,231
4414,2024-03-25,San Miguel,Rural,63,118,88
4415,2022-10-25,San Miguel,Playa,109,88,97
4416,2022-06-30,La Libertad,Playa,145,38,174
4417,2024-01-23,La Paz,Montaña,22,81,90
4418,2021-06-12,La Paz,Playa,197,121,170
4419,2024-12-27,Sonsonate,Playa,132,97,159
4420,2023-09-04,San Salvador,Ciudad,158,144,197
4421,2024-04-26,San Miguel,Montaña,89,72,146
4422,2023-03-27,La Paz,Playa,28,44,43
4423,2021-02-09,Usulutan,Playa,91,47,122
4424,2022-04-18,Ahuachapan,Playa,107,149,130
4425,2022-05-01,La Libertad,Rural,38,28,143
4426,2023-01-05,Ahuachapan,Ciudad,171,48,59
4427,2023-04-07,San Salvador,Playa,126,123,233
4428,2021-09-16,Sonsonate,Rural,181,80,103
4429,2023-12-19,Usulutan,Ciudad,173,142,207
4430,2023-01-24,La Paz,Montaña,196,57,148
4431,2023-11-26,Sonsonate,Rural,186,95,134
4432,2024-04-18,La Libertad,Ciudad,137,170,225
4433,2022-08-17,La Paz,Playa,125,102,249
4434,2022-06-06,San Salvador,Montaña,132,121,216
4435,2021-05-16,Usulutan,Montaña,92,164,80
4436,2023-12-28,Sonsonate,Playa,97,31,62
4437,2021-05-10,La Libertad,Rural,108,112,158
4438,2021-04-25,Santa Ana,Montaña,45,160,141
4439,2023-11-25,Santa Ana,Montaña,153,49,249
4440,2022-11-27,La Paz,Rural,89,24,39
4441,2022-01-06,Santa Ana,Rural,134,104,144
4442,2022-07-27,Usulutan,Ciudad,89,54,204
4443,2022-07-12,Sonsonate,Playa,181,16,249
4444,2024-10-28,La Paz,Playa,161,75,150
4445,2024-01-31,Ahuachapan,Rural,132,81,207
4446,2024-06-09,La Libertad,Playa,136,38,172
4447,2021-04-04,Ahuachapan,Montaña,144,168,170
4448,2021-03-03,La Paz,Ciudad,69,7,49
4449,2023-08-09,San Salvador,Rural,61,68,89
4450,2021-06-24,Ahuachapan,Playa,134,11,122
4451,2024-09-07,La Libertad,Ciudad,45,82,209
4452,2023-03-01,Sonsonate,Montaña,62,11,228
4453,2023-03-02,La Libertad,Ciudad,88,149,72
4454,2021-11-14,Usulutan,Playa,160,38,200
4455,2021-04-25,San Miguel,Playa,114,30,231
4456,2023-02-19,Ahuachapan,Rural,170,173,131
4457,2024-06-25,Sonsonate,Rural,189,116,56
4458,2021-09-18,Sonsonate,Playa,145,95,73
4459,2023-09-13,Sonsonate,Rural,65,163,101
4460,2023-08-16,Sonsonate,Rural,82,82,216
4461,2024-02-08,Ahuachapan,Montaña,110,91,219
4462,2024-03-27,Santa Ana,Ciudad,83,9,177
4463,2024-05-23,Ahuachapan,Ciudad,71,64,211
4464,2024-06-13,San Miguel,Montaña,28,106,202
4465,2022-09-06,La Libertad,Montaña,72,18,155
4466,2023-02-20,La Libertad,Rural,149,9,128
4467,2021-04-06,San Salvador,Rural,67,119,200
4468,2024-10-09,La Paz,Playa,57,137,82
4469,2022-09-21,Ahuachapan,Ciudad,179,144,220
4470,2023-01-21,San Miguel,Playa,81,69,248
4471,2021-09-29,La Libertad,Playa,140,29,114
4472,2022-05-20,Sonsonate,Rural,39,91,86
4473,2023-01-18,San Miguel,Ciudad,173,120,145
4474,2024-03-14,San Salvador,Rural,96,33,143
4475,2023-04-10,La Libertad,Montaña,128,74,85
4476,2023-03-01,Sonsonate,Ciudad,57,149,231
4477,2022-11-12,San Salvador,Ciudad,38,66,199
4478,2022-12-27,Santa Ana,Rural,69,105,59
4479,2024-05-29,La Paz,Rural,115,34,162
4480,2024-05-24,Santa Ana,Playa,178,178,233
4481,2024-05-28,Sonsonate,Playa,136,171,159
4482,2023-05-16,San Miguel,Ciudad,72,95,55
4483,2024-08-21,La Libertad,Ciudad,122,47,108
4484,2022-05-24,Santa Ana,Ciudad,74,121,60
4485,2022-10-01,La Libertad,Ciudad,99,28,138
4486,2023-10-21,San Salvador,Playa,154,156,39
4487,2023-01-16,La Paz,Ciudad,32,110,144
4488,2024-10-26,Santa Ana,Montaña,148,83,167
4489,2023-12-27,San Miguel,Ciudad,106,50,89
4490,2021-08-02,Santa Ana,Rural,145,15,230
4491,2024-08-08,La Libertad,Playa,143,161,239
4492,2021-06-29,La Libertad,Montaña,126,90,159
4493,2022-05-26,Sonsonate,Ciudad,51,104,69
4494,2023-06-26,La Paz,Rural,82,79,135
4495,2023-10-03,Ahuachapan,Ciudad,96,114,198
4496,2021-03-19,Santa Ana,Ciudad,74,163,201
4497,2023-04-03,San Miguel,Ciudad,180,14,152
4498,2022-11-24,San Miguel,Montaña,151,47,239
4499,2023-04-26,San Salvador,Playa,66,25,117
4500,2024-04-02,Sonsonate,Playa,108,126,108
4501,2022-11-09,San Salvador,Ciudad,110,129,239
4502,2022-09-23,San Salvador,Playa,151,162,209
4503,2024-11-02,San Miguel,Ciudad,192,85,179
4504,2023-12-14,San Salvador,Playa,83,31,101
4505,2021-06-19,Ahuachapan,Montaña,178,46,181
4506,2022-03-04,Ahuachapan,Rural,189,86,182
4507,2022-05-21,Usulutan,Playa,125,122,136
4508,2024-01-23,Usulutan,Playa,28,8,182
4509,2022-04-24,San Miguel,Rural,123,78,189
4510,2024-01-29,Santa Ana,Rural,76,85,57
4511,2022-10-27,San Salvador,Playa,38,164,225
4512,2024-03-18,La Libertad,Ciudad,27,122,131
4513,2021-12-08,Sonsonate,Playa,197,175,168
4514,2021-11-30,La Paz,Montaña,190,105,235
4515,2024-12-07,Ahuachapan,Ciudad,78,165,196
4516,2021-03-14,San Salvador,Rural,142,117,150
4517,2021-05-19,Santa Ana,Ciudad,177,130,133
4518,2023-11-05,Usulutan,Rural,119,78,144
4519,2022-01-12,Santa Ana,Montaña,36,84,144
4520,2023-11-07,San Salvador,Ciudad,30,119,241
4521,2021-08-05,La Paz,Rural,149,63,82
4522,2022-03-21,Ahuachapan,Playa,188,30,88
4523,2023-11-14,Santa Ana,Montaña,149,71,133
4524,2022-08-05,San Salvador,Rural,190,88,84
4525,2022-06-02,San Salvador,Ciudad,123,96,42
4526,2023-01-25,La Libertad,Montaña,123,39,227
4527,2023-03-04,Usulutan,Ciudad,44,88,140
4528,2022-10-22,Santa Ana,Playa,158,59,221
4529,2022-08-26,San Salvador,Montaña,191,20,126
4530,2021-10-18,La Paz,Montaña,161,81,106
4531,2024-08-09,La Libertad,Montaña,40,167,143
4532,2023-09-12,Usulutan,Rural,37,84,66
4533,2022-10-14,La Libertad,Ciudad,132,67,168
4534,2021-07-26,San Miguel,Ciudad,62,83,79
4535,2022-02-17,Ahuachapan,Playa,126,42,141
4536,2023-06-07,La Paz,Montaña,34,160,180
4537,2022-08-26,Ahuachapan,Rural,74,176,62
4538,2022-09-10,Usulutan,Ciudad,22,111,49
4539,2024-08-17,San Miguel,Ciudad,184,66,66
4540,2022-02-17,La Libertad,Montaña,85,123,68
4541,2021-12-22,La Paz,Montaña,54,144,115
4542,2024-08-25,San Miguel,Montaña,161,175,180
4543,2024-12-08,San Miguel,Montaña,60,71,150
4544,2022-03-05,Usulutan,Montaña,77,87,210
4545,2021-03-29,Santa Ana,Rural,37,138,186
4546,2021-12-27,La Libertad,Rural,144,11,208
4547,2024-11-01,Sonsonate,Montaña,150,94,61
4548,2023-12-03,Santa Ana,Ciudad,181,128,125
4549,2024-07-18,La Libertad,Ciudad,71,171,35
4550,2022-06-30,Santa Ana,Playa,121,111,152
4551,2021-01-02,Santa Ana,Montaña,35,117,218
4552,2023-05-14,La Paz,Rural,50,95,44
4553,2022-12-17,Ahuachapan,Ciudad,119,159,79
4554,2024-08-31,Sonsonate,Rural,119,106,62
4555,2021-02-25,Ahuachapan,Playa,63,147,47
4556,2023-10-17,San Salvador,Ciudad,159,115,206
4557,2023-06-05,San Salvador,Playa,156,33,214
4558,2023-10-21,La Paz,Playa,126,101,206
4559,2021-09-27,La Paz,Playa,127,56,200
4560,2023-03-11,La Paz,Ciudad,128,166,164
4561,2023-10-30,San Miguel,Montaña,126,70,171
4562,2022-02-12,San Miguel,Rural,107,113,199
4563,2022-04-17,Sonsonate,Ciudad,149,163,110
4564,2024-09-20,Sonsonate,Rural,37,139,246
4565,2024-05-27,San Salvador,Rural,120,131,200
4566,2023-06-19,Santa Ana,Ciudad,131,31,224
4567,2023-11-27,Santa Ana,Ciudad,28,70,45
4568,2021-01-08,Sonsonate,Playa,87,25,187
4569,2023-09-29,Sonsonate,Ciudad,164,156,97
4570,2023-07-07,Santa Ana,Playa,187,169,164
4571,2021-03-08,La Libertad,Ciudad,192,9,238
4572,2024-12-20,Santa Ana,Ciudad,188,142,108
4573,2021-09-21,San Salvador,Ciudad,196,108,159
4574,2024-11-16,Usulutan,Playa,198,108,45
4575,2024-03-21,La Paz,Playa,111,28,245
4576,2022-09-11,La Paz,Playa,75,5,137
4577,2021-12-09,La Paz,Ciudad,75,51,196
4578,2023-04-26,San Salvador,Playa,146,61,120
4579,2021-03-11,San Salvador,Montaña,190,148,215
4580,2024-08-22,San Salvador,Ciudad,198,13,70
4581,2022-04-13,Santa Ana,Montaña,122,36,81
4582,2023-08-16,San Miguel,Rural,142,100,169
4583,2024-05-01,Sonsonate,Montaña,184,142,209
4584,2021-01-10,Sonsonate,Ciudad,25,65,204
4585,2021-07-29,San Miguel,Rural,99,175,116
4586,2024-09-16,La Libertad,Rural,102,153,198
4587,2023-02-06,La Libertad,Montaña,97,40,100
4588,2021-01-08,Usulutan,Montaña,31,147,50
4589,2021-09-18,San Salvador,Playa,116,45,48
4590,2021-10-28,Usulutan,Playa,67,109,247
4591,2024-05-01,La Paz,Ciudad,182,16,123
4592,2022-02-05,Sonsonate,Montaña,175,161,215
4593,2021-01-20,San Miguel,Playa,169,27,165
4594,2022-11-14,La Libertad,Rural,88,125,142
4595,2022-11-03,Sonsonate,Rural,82,62,225
4596,2022-10-23,Santa Ana,Ciudad,193,78,249
4597,2021-11-05,Sonsonate,Montaña,127,87,74
4598,2023-08-30,Sonsonate,Playa,88,60,120
4599,2023-09-13,Ahuachapan,Montaña,188,159,101
4600,2022-05-16,La Paz,Montaña,193,52,144
4601,2023-04-27,Santa Ana,Ciudad,189,34,141
4602,2021-11-06,La Libertad,Ciudad,123,57,243
4603,2024-11-14,La Paz,Montaña,45,30,141
4604,2024-10-26,Santa Ana,Rural,114,135,234
4605,2021-07-16,Santa Ana,Rural,146,17,157
4606,2021-12-07,Usulutan,Ciudad,26,150,68
4607,2022-10-04,Ahuachapan,Playa,109,111,63
4608,2021-05-10,La Paz,Montaña,22,166,230
4609,2023-01-25,La Paz,Montaña,85,124,98
4610,2022-07-05,San Miguel,Rural,134,151,180
4611,2021-05-06,Ahuachapan,Ciudad,122,82,81
4612,2023-01-19,Usulutan,Ciudad,46,156,50
4613,2022-08-12,Usulutan,Rural,144,116,51
4614,2024-05-28,Usulutan,Playa,128,63,233
4615,2022-11-26,San Salvador,Montaña,152,159,147
4616,2024-07-30,Sonsonate,Rural,101,86,163
4617,2023-07-13,San Miguel,Ciudad,82,148,247
4618,2022-01-25,San Miguel,Rural,131,21,165
4619,2021-11-14,La Paz,Playa,41,122,237
4620,2021-01-08,San Salvador,Rural,60,129,241
4621,2024-04-22,Ahuachapan,Ciudad,73,154,137
4622,2024-07-26,San Salvador,Playa,169,62,139
4623,2021-06-28,Usulutan,Rural,118,96,249
4624,2024-05-03,Sonsonate,Ciudad,149,101,53
4625,2022-07-03,La Libertad,Rural,113,108,51
4626,2024-10-04,La Libertad,Montaña,33,22,85
4627,2024-12-19,San Miguel,Playa,33,27,208
4628,2024-10-10,Ahuachapan,Ciudad,84,102,82
4629,2021-09-30,Sonsonate,Montaña,179,57,120
4630,2024-11-14,Usulutan,Playa,88,72,128
4631,2023-12-10,San Salvador,Playa,56,79,141
4632,2024-06-10,San Miguel,Ciudad,100,48,132
4633,2022-04-06,La Libertad,Montaña,147,79,204
4634,2022-05-30,La Libertad,Rural,180,75,231
4635,2023-08-24,San Miguel,Montaña,147,118,227
4636,2023-03-05,Usulutan,Rural,26,61,55
4637,2022-04-09,Santa Ana,Rural,50,165,103
4638,2021-12-01,Santa Ana,Playa,180,25,234
4639,2024-05-30,La Libertad,Ciudad,188,170,88
4640,2022-08-27,La Paz,Rural,33,38,61
4641,2021-07-31,Sonsonate,Ciudad,64,171,150
4642,2022-12-12,San Salvador,Montaña,158,6,214
4643,2021-01-31,La Libertad,Playa,180,150,152
4644,2021-11-12,La Libertad,Playa,183,37,122
4645,2022-04-28,Sonsonate,Playa,92,58,224
4646,2024-08-23,San Miguel,Rural,66,20,166
4647,2022-10-22,San Salvador,Montaña,62,45,144
4648,2024-04-04,San Salvador,Ciudad,51,133,45
4649,2024-06-16,San Salvador,Playa,104,106,122
4650,2024-06-06,La Libertad,Ciudad,77,135,116
4651,2021-12-17,San Miguel,Montaña,197,86,187
4652,2023-09-24,Usulutan,Montaña,197,139,222
4653,2022-01-18,Ahuachapan,Ciudad,116,105,236
4654,2023-03-30,San Salvador,Ciudad,50,91,211
4655,2024-04-05,La Libertad,Montaña,141,73,247
4656,2023-07-02,San Salvador,Rural,150,92,100
4657,2021-06-02,San Salvador,Ciudad,20,146,125
4658,2024-02-19,Sonsonate,Montaña,127,142,180
4659,2022-09-08,La Libertad,Rural,161,156,188
4660,2023-11-01,Santa Ana,Playa,81,71,216
4661,2022-05-01,San Miguel,Rural,150,17,181
4662,2021-03-26,Santa Ana,Playa,97,148,246
4663,2024-04-23,Santa Ana,Rural,56,147,77
4664,2021-02-17,San Salvador,Ciudad,172,7,241
4665,2021-01-25,La Libertad,Playa,148,142,86
4666,2021-03-17,Usulutan,Ciudad,147,71,38
4667,2022-10-25,San Salvador,Playa,61,93,161
4668,2021-09-07,Santa Ana,Playa,49,101,194
4669,2023-05-30,Usulutan,Rural,151,148,197
4670,2023-05-28,San Miguel,Playa,148,142,175
4671,2022-01-30,Usulutan,Ciudad,187,161,189
4672,2024-12-01,Santa Ana,Ciudad,157,95,138
4673,2021-03-29,La Libertad,Montaña,49,155,76
4674,2022-02-17,Ahuachapan,Montaña,155,142,65
4675,2024-09-18,Sonsonate,Ciudad,88,27,37
4676,2021-05-02,Usulutan,Ciudad,131,92,81
4677,2024-06-23,San Miguel,Ciudad,98,15,132
4678,2022-11-12,Santa Ana,Ciudad,190,107,90
4679,2024-09-12,San Miguel,Ciudad,62,23,120
4680,2023-08-17,Ahuachapan,Ciudad,152,90,186
4681,2021-08-08,Sonsonate,Rural,152,101,189
4682,2021-11-05,Sonsonate,Rural,145,102,135
4683,2021-10-14,Usulutan,Ciudad,47,161,238
4684,2021-10-24,Sonsonate,Ciudad,31,43,56
4685,2024-03-28,Santa Ana,Ciudad,198,96,229
4686,2024-08-30,Usulutan,Playa,116,120,52
4687,2023-02-18,San Salvador,Playa,118,178,242
4688,2021-07-19,Ahuachapan,Montaña,135,30,37
4689,2023-04-19,Ahuachapan,Playa,106,69,62
4690,2024-08-28,San Miguel,Playa,104,67,136
4691,2024-04-01,San Miguel,Rural,58,49,213
4692,2024-01-05,Sonsonate,Montaña,78,161,53
4693,2023-03-05,San Miguel,Ciudad,100,75,108
4694,2023-10-15,San Miguel,Ciudad,195,153,207
4695,2021-12-03,La Paz,Ciudad,67,87,161
4696,2024-02-09,Santa Ana,Playa,26,7,137
4697,2024-02-17,Usulutan,Playa,85,102,146
4698,2024-12-15,San Salvador,Montaña,78,12,166
4699,2023-05-30,La Libertad,Playa,174,152,170
4700,2024-01-27,Sonsonate,Ciudad,78,140,49
4701,2022-03-29,San Salvador,Playa,153,79,127
4702,2021-10-08,Santa Ana,Playa,83,165,172
4703,2022-08-26,San Miguel,Rural,79,162,152
4704,2023-05-18,San Miguel,Montaña,120,40,85
4705,2024-12-23,La Paz,Rural,20,124,129
4706,2024-11-05,La Libertad,Montaña,39,61,175
4707,2021-10-30,La Paz,Ciudad,109,164,65
4708,2023-08-08,Usulutan,Rural,173,140,36
4709,2024-05-21,San Salvador,Montaña,111,138,205
4710,2024-04-23,Santa Ana,Rural,35,120,84
4711,2022-10-24,Santa Ana,Rural,156,77,222
4712,2023-02-02,Usulutan,Montaña,52,88,149
4713,2023-09-05,La Paz,Montaña,166,66,236
4714,2021-06-09,San Miguel,Montaña,79,118,227
4715,2023-12-12,Ahuachapan,Rural,109,103,191
4716,2022-12-03,San Salvador,Montaña,26,82,236
4717,2022-04-11,Santa Ana,Playa,198,143,135
4718,2024-04-13,Santa Ana,Playa,77,44,117
4719,2023-08-30,San Salvador,Rural,154,76,197
4720,2023-04-22,San Miguel,Montaña,59,105,140
4721,2024-08-20,San Salvador,Rural,47,129,176
4722,2023-03-31,Santa Ana,Playa,64,41,176
