id_visita_parque,fecha,parque,pais_origen,gasto_estimado
11603,2024-08-07,Sunset Park,Canada,12
11604,2022-10-08,Cerro Verde,Canada,17
11605,2023-08-15,Amulapa,España,64
11606,2023-09-12,Apulo,Costa Rica,50
11607,2023-10-07,Puerta del Diablo,Honduras,27
11608,2023-09-30,Balboa,Canada,67
11609,2024-10-19,Cerro Verde,Costa Rica,6
11610,2023-08-28,Amulapa,Costa Rica,56
11611,2021-07-08,Sunset Park,Guatemala,6
11612,2023-02-03,Apulo,Estados Unidos,50
11613,2024-11-27,Apulo,Honduras,12
11614,2023-11-25,Cerro Verde,España,48
11615,2022-09-07,Balboa,Costa Rica,54
11616,2021-06-03,Balboa,Guatemala,61
11617,2023-10-02,Amulapa,Honduras,6
11618,2023-11-25,Sunset Park,Costa Rica,16
11619,2024-04-26,Cerro Verde,Guatemala,41
11620,2024-09-08,Sunset Park,Estados Unidos,29
11621,2022-10-07,Cerro Verde,Canada,49
11622,2022-11-16,Balboa,Canada,71
11623,2022-07-26,Sunset Park,Honduras,5
11624,2022-03-20,Cerro Verde,Nicaragua,39
11625,2023-10-10,Sunset Park,Costa Rica,55
11626,2021-06-21,Amulapa,Honduras,55
11627,2024-06-27,Puerta del Diablo,Guatemala,35
11628,2021-08-14,Sunset Park,Nicaragua,45
11629,2022-08-15,Amulapa,Canada,62
11630,2024-04-20,Cerro Verde,Estados Unidos,18
11631,2022-03-16,Puerta del Diablo,Guatemala,13
11632,2023-08-10,Balboa,Estados Unidos,26
11633,2023-07-07,Puerta del Diablo,Estados Unidos,15
11634,2023-12-07,Amulapa,Honduras,61
11635,2024-12-14,Balboa,Canada,76
11636,2021-08-30,Amulapa,Canada,37
11637,2022-08-21,Apulo,Nicaragua,28
11638,2023-11-24,Sunset Park,Canada,38
11639,2024-06-26,Apulo,Mexico,61
11640,2021-03-30,Sunset Park,Estados Unidos,60
11641,2021-08-08,Balboa,Nicaragua,56
11642,2022-06-30,Balboa,Nicaragua,74
11643,2021-12-07,Balboa,Mexico,72
11644,2022-10-29,Sunset Park,Mexico,62
11645,2024-09-06,Puerta del Diablo,Guatemala,75
11646,2021-10-12,Cerro Verde,Estados Unidos,8
11647,2024-11-21,Cerro Verde,Costa Rica,33
11648,2021-07-24,Puerta del Diablo,Canada,40
11649,2023-02-20,Balboa,Canada,51
11650,2023-12-06,Apulo,Mexico,27
11651,2022-10-07,Amulapa,Mexico,5
11652,2023-06-09,Apulo,Canada,78
11653,2022-07-19,Puerta del Diablo,Costa Rica,42
11654,2024-09-15,Puerta del Diablo,Canada,13
11655,2024-10-22,Amulapa,Honduras,18
11656,2022-06-13,Amulapa,España,9
11657,2022-10-04,Sunset Park,Estados Unidos,24
11658,2022-04-27,Amulapa,Costa Rica,48
11659,2024-12-03,Sunset Park,Guatemala,36
11660,2022-02-22,Apulo,Costa Rica,20
11661,2024-03-23,Balboa,España,31
11662,2023-06-12,Balboa,Nicaragua,25
11663,2024-08-30,Apulo,Estados Unidos,37
11664,2023-06-03,Apulo,España,29
11665,2024-11-28,Sunset Park,Mexico,46
11666,2024-01-02,Apulo,Estados Unidos,7
11667,2023-06-02,Sunset Park,Honduras,11
11668,2024-03-19,Apulo,Mexico,77
11669,2024-11-03,Balboa,Nicaragua,10
11670,2024-01-24,Puerta del Diablo,Guatemala,14
11671,2022-02-05,Amulapa,Honduras,67
11672,2023-08-17,Puerta del Diablo,Honduras,21
11673,2021-04-27,Balboa,Honduras,27
11674,2021-07-13,Balboa,Guatemala,32
11675,2022-10-18,Balboa,Mexico,8
11676,2022-03-15,Puerta del Diablo,Honduras,36
11677,2023-07-28,Sunset Park,España,60
11678,2022-04-03,Cerro Verde,Honduras,5
11679,2021-05-18,Sunset Park,Guatemala,9
11680,2023-08-07,Balboa,Estados Unidos,50
11681,2023-04-08,Puerta del Diablo,Costa Rica,5
11682,2021-03-30,Balboa,Guatemala,74
11683,2022-01-09,Cerro Verde,Canada,72
11684,2023-02-22,Puerta del Diablo,Canada,15
11685,2024-05-19,Cerro Verde,Costa Rica,64
11686,2022-03-07,Amulapa,Costa Rica,42
11687,2021-09-04,Apulo,Nicaragua,32
11688,2023-03-01,Sunset Park,Nicaragua,74
11689,2021-02-05,Puerta del Diablo,Canada,22
11690,2021-01-22,Sunset Park,Mexico,45
11691,2024-01-02,Amulapa,Costa Rica,55
11692,2023-11-01,Balboa,Canada,52
11693,2023-02-07,Apulo,Nicaragua,77
11694,2024-09-27,Cerro Verde,Honduras,30
11695,2022-06-11,Puerta del Diablo,España,9
11696,2021-10-12,Apulo,Canada,69
11697,2021-03-23,Puerta del Diablo,Guatemala,55
11698,2021-11-26,Puerta del Diablo,Nicaragua,74
11699,2024-05-19,Apulo,Honduras,74
11700,2022-09-17,Apulo,Costa Rica,75
11701,2023-08-15,Sunset Park,Mexico,65
11702,2024-09-15,Sunset Park,Guatemala,74
11703,2023-08-11,Balboa,Guatemala,14
11704,2024-10-02,Apulo,Estados Unidos,68
11705,2023-07-07,Cerro Verde,España,47
11706,2024-12-08,Cerro Verde,Costa Rica,24
11707,2022-06-21,Balboa,España,71
11708,2024-05-15,Amulapa,Mexico,17
11709,2021-11-19,Cerro Verde,España,50
11710,2023-07-19,Balboa,Canada,46
11711,2022-04-26,Amulapa,Nicaragua,25
11712,2023-12-24,Sunset Park,Mexico,55
11713,2022-10-25,Amulapa,Canada,73
11714,2021-05-18,Cerro Verde,Nicaragua,46
11715,2023-06-12,Amulapa,Honduras,49
11716,2023-09-21,Amulapa,Guatemala,67
11717,2022-11-17,Puerta del Diablo,Mexico,16
11718,2024-08-23,Cerro Verde,Canada,13
11719,2022-07-05,Cerro Verde,Honduras,77
11720,2021-11-17,Balboa,Honduras,62
11721,2024-10-14,Sunset Park,Honduras,21
11722,2021-03-19,Cerro Verde,Mexico,72
11723,2024-05-12,Sunset Park,Canada,9
11724,2022-03-03,Cerro Verde,Mexico,29
11725,2021-05-06,Amulapa,Costa Rica,62
11726,2023-02-25,Balboa,Mexico,40
11727,2022-06-30,Amulapa,España,73
11728,2024-07-12,Amulapa,Mexico,79
11729,2023-06-17,Sunset Park,Costa Rica,47
11730,2024-11-23,Balboa,Mexico,16
11731,2024-11-17,Sunset Park,Guatemala,32
11732,2021-11-12,Balboa,Costa Rica,48
11733,2022-12-02,Cerro Verde,Estados Unidos,9
11734,2021-05-29,Apulo,Mexico,32
11735,2021-03-06,Amulapa,Guatemala,48
11736,2024-10-01,Balboa,Costa Rica,46
11737,2022-05-15,Cerro Verde,Nicaragua,30
11738,2021-07-20,Amulapa,Nicaragua,50
11739,2022-07-17,Sunset Park,Guatemala,53
11740,2022-04-19,Balboa,Guatemala,18
11741,2021-11-26,Puerta del Diablo,Canada,39
11742,2023-02-22,Apulo,Nicaragua,38
11743,2024-06-19,Cerro Verde,Nicaragua,47
11744,2024-11-27,Puerta del Diablo,Mexico,44
11745,2024-03-21,Balboa,Canada,69
11746,2023-02-20,Amulapa,Costa Rica,71
11747,2021-10-27,Apulo,Costa Rica,48
11748,2024-11-15,Cerro Verde,Estados Unidos,63
11749,2021-04-02,Cerro Verde,Estados Unidos,5
11750,2023-05-18,Amulapa,España,71
11751,2024-11-20,Balboa,España,38
11752,2022-06-24,Amulapa,Honduras,42
11753,2022-06-27,Sunset Park,España,23
11754,2023-04-24,Sunset Park,Nicaragua,15
11755,2021-12-03,Puerta del Diablo,Estados Unidos,74
11756,2024-11-12,Apulo,Canada,38
11757,2023-04-06,Cerro Verde,Costa Rica,54
11758,2023-05-15,Balboa,Estados Unidos,49
11759,2021-07-05,Apulo,Mexico,25
11760,2021-08-03,Puerta del Diablo,Mexico,61
11761,2021-03-16,Cerro Verde,Costa Rica,32
11762,2021-05-08,Puerta del Diablo,Guatemala,19
11763,2021-10-24,Sunset Park,Canada,9
11764,2021-04-16,Balboa,Mexico,47
11765,2024-10-11,Sunset Park,Nicaragua,8
11766,2021-02-18,Puerta del Diablo,España,59
11767,2021-01-31,Apulo,Mexico,52
11768,2021-12-30,Sunset Park,Guatemala,45
11769,2024-09-14,Amulapa,Mexico,39
11770,2024-10-15,Sunset Park,Costa Rica,55
11771,2022-12-25,Apulo,Canada,74
11772,2022-09-29,Puerta del Diablo,Nicaragua,17
11773,2024-08-08,Puerta del Diablo,Canada,38
11774,2021-11-17,Cerro Verde,Costa Rica,10
11775,2021-10-26,Apulo,Costa Rica,43
11776,2024-06-04,Puerta del Diablo,Mexico,66
11777,2021-11-27,Amulapa,Mexico,73
11778,2023-06-11,Apulo,Honduras,9
11779,2021-10-31,Balboa,Mexico,30
11780,2023-08-24,Cerro Verde,Canada,31
11781,2021-08-01,Apulo,Costa Rica,52
11782,2022-09-18,Sunset Park,Honduras,75
11783,2022-08-19,Balboa,Nicaragua,24
11784,2024-09-24,Puerta del Diablo,Guatemala,64
11785,2023-09-13,Cerro Verde,Guatemala,40
11786,2024-09-02,Puerta del Diablo,Estados Unidos,28
11787,2023-06-29,Apulo,España,34
11788,2024-12-02,Sunset Park,Honduras,50
11789,2024-09-08,Amulapa,Canada,74
11790,2023-05-10,Apulo,Costa Rica,39
11791,2023-04-13,Apulo,España,75
11792,2024-10-06,Cerro Verde,Estados Unidos,60
11793,2022-08-10,Sunset Park,Canada,58
11794,2024-01-29,Sunset Park,Honduras,9
11795,2022-02-18,Balboa,Costa Rica,35
11796,2022-02-26,Puerta del Diablo,Costa Rica,12
11797,2024-01-16,Balboa,Nicaragua,24
11798,2024-04-20,Sunset Park,Mexico,15
11799,2024-10-10,Apulo,Costa Rica,33
11800,2021-08-25,Balboa,Honduras,32
11801,2021-11-24,Puerta del Diablo,Honduras,22
11802,2021-04-30,Apulo,Honduras,60
11803,2023-01-01,Sunset Park,Estados Unidos,52
11804,2022-04-20,Sunset Park,Guatemala,23
11805,2024-07-12,Cerro Verde,Guatemala,49
11806,2023-10-16,Sunset Park,Guatemala,69
11807,2023-06-21,Amulapa,Nicaragua,40
11808,2021-05-10,Puerta del Diablo,Costa Rica,72
11809,2021-05-17,Puerta del Diablo,Costa Rica,20
11810,2023-12-09,Amulapa,Honduras,28
11811,2023-01-18,Balboa,Guatemala,53
11812,2023-08-29,Puerta del Diablo,Honduras,37
11813,2021-12-21,Apulo,Canada,71
11814,2023-02-17,Apulo,Mexico,22
11815,2021-06-30,Cerro Verde,Guatemala,60
11816,2021-05-28,Apulo,España,18
11817,2021-04-01,Balboa,Guatemala,53
11818,2023-12-09,Amulapa,Canada,65
11819,2024-01-22,Balboa,Costa Rica,12
11820,2024-01-13,Puerta del Diablo,Guatemala,14
11821,2023-01-21,Sunset Park,Canada,14
11822,2021-03-18,Apulo,Honduras,50
11823,2021-02-24,Balboa,Mexico,55
11824,2022-02-07,Apulo,Nicaragua,18
11825,2024-11-08,Amulapa,Canada,72
11826,2024-06-22,Amulapa,Nicaragua,34
11827,2022-01-11,Apulo,Canada,28
11828,2021-08-21,Puerta del Diablo,Honduras,6
11829,2022-09-01,Puerta del Diablo,España,22
11830,2023-03-28,Balboa,Estados Unidos,20
11831,2021-08-16,Balboa,Guatemala,14
11832,2024-09-08,Sunset Park,Canada,52
11833,2021-05-11,Puerta del Diablo,Guatemala,72
11834,2022-10-03,Balboa,Mexico,69
11835,2022-10-29,Cerro Verde,Honduras,33
11836,2021-09-10,Puerta del Diablo,Guatemala,58
11837,2021-04-13,Puerta del Diablo,Guatemala,9
11838,2024-08-23,Balboa,Honduras,23
11839,2024-05-26,Balboa,Estados Unidos,55
11840,2024-06-17,Apulo,Mexico,26
11841,2024-06-13,Amulapa,Honduras,12
11842,2022-01-18,Balboa,Guatemala,40
11843,2024-12-09,Amulapa,Guatemala,67
11844,2022-02-16,Amulapa,Estados Unidos,23
11845,2022-04-29,Puerta del Diablo,Estados Unidos,52
11846,2021-01-16,Balboa,España,63
11847,2023-01-19,Cerro Verde,Canada,33
11848,2023-11-22,Puerta del Diablo,Costa Rica,63
11849,2021-03-06,Cerro Verde,Mexico,37
11850,2021-12-19,Amulapa,Estados Unidos,62
11851,2023-11-14,Sunset Park,Honduras,65
11852,2022-09-05,Apulo,Estados Unidos,54
11853,2022-03-26,Balboa,Canada,42
11854,2021-08-29,Amulapa,Mexico,50
11855,2021-12-16,Cerro Verde,Nicaragua,7
11856,2024-06-13,Balboa,Nicaragua,26
11857,2021-02-04,Sunset Park,Estados Unidos,21
11858,2021-04-27,Puerta del Diablo,Canada,67
11859,2023-10-23,Puerta del Diablo,Honduras,12
11860,2023-09-29,Sunset Park,España,70
11861,2022-04-17,Apulo,Canada,79
11862,2024-09-24,Balboa,Estados Unidos,73
11863,2023-02-05,Cerro Verde,España,74
11864,2022-06-23,Apulo,Costa Rica,30
11865,2024-03-09,Puerta del Diablo,Guatemala,35
11866,2022-11-10,Amulapa,Canada,54
11867,2023-08-15,Cerro Verde,Estados Unidos,64
11868,2022-07-17,Sunset Park,Canada,33
11869,2022-11-26,Apulo,Canada,61
11870,2021-02-15,Balboa,Costa Rica,5
11871,2021-01-14,Cerro Verde,Mexico,11
11872,2023-01-25,Cerro Verde,España,34
11873,2023-05-12,Puerta del Diablo,Costa Rica,55
11874,2021-03-31,Amulapa,España,54
11875,2024-07-10,Sunset Park,España,9
11876,2022-11-14,Amulapa,Guatemala,66
11877,2023-04-13,Amulapa,Mexico,12
11878,2022-02-09,Puerta del Diablo,España,34
11879,2021-08-06,Balboa,Canada,43
11880,2024-06-26,Apulo,Mexico,60
11881,2023-07-28,Sunset Park,Guatemala,15
11882,2024-10-10,Amulapa,Mexico,28
11883,2021-11-13,Apulo,Estados Unidos,70
11884,2024-08-24,Balboa,Canada,65
11885,2021-02-07,Cerro Verde,Canada,45
11886,2021-10-06,Amulapa,Nicaragua,41
11887,2024-12-14,Sunset Park,Estados Unidos,44
11888,2022-04-04,Sunset Park,Estados Unidos,27
11889,2023-03-29,Sunset Park,Nicaragua,53
11890,2022-06-08,Sunset Park,Mexico,6
11891,2021-10-13,Amulapa,Estados Unidos,26
11892,2021-03-08,Sunset Park,Costa Rica,72
11893,2024-05-23,Sunset Park,Honduras,11
11894,2021-02-15,Puerta del Diablo,España,38
11895,2024-05-10,Cerro Verde,Canada,58
11896,2023-03-05,Puerta del Diablo,Canada,9
11897,2023-11-19,Cerro Verde,Canada,34
11898,2022-03-15,Amulapa,España,68
11899,2021-09-04,Apulo,Nicaragua,54
11900,2022-12-06,Cerro Verde,Mexico,27
11901,2022-08-07,Puerta del Diablo,Nicaragua,69
11902,2022-09-08,Amulapa,Mexico,66
11903,2021-05-08,Amulapa,Nicaragua,62
11904,2022-12-03,Amulapa,Guatemala,40
11905,2024-02-26,Balboa,Costa Rica,46
11906,2023-04-24,Puerta del Diablo,Nicaragua,75
11907,2023-06-06,Balboa,Nicaragua,25
11908,2021-02-21,Balboa,Honduras,22
11909,2024-09-10,Apulo,Nicaragua,75
11910,2023-10-10,Apulo,Estados Unidos,44
11911,2024-03-27,Puerta del Diablo,Canada,48
11912,2021-08-15,Balboa,Canada,57
11913,2022-03-14,Balboa,Mexico,55
11914,2024-06-14,Puerta del Diablo,Honduras,43
11915,2022-08-02,Apulo,Costa Rica,61
11916,2023-02-26,Sunset Park,Guatemala,8
11917,2023-12-29,Apulo,Honduras,24
11918,2024-03-10,Cerro Verde,Canada,9
11919,2023-12-29,Apulo,Estados Unidos,14
11920,2021-10-23,Puerta del Diablo,Costa Rica,45
11921,2022-03-29,Cerro Verde,Mexico,62
11922,2021-08-26,Sunset Park,Honduras,74
11923,2021-08-18,Cerro Verde,Mexico,27
11924,2024-06-16,Cerro Verde,Nicaragua,73
11925,2021-03-06,Amulapa,Guatemala,27
11926,2021-09-23,Amulapa,Guatemala,51
11927,2021-12-25,Balboa,Honduras,14
11928,2022-04-09,Sunset Park,Honduras,9
11929,2021-12-27,Sunset Park,Estados Unidos,58
11930,2022-12-01,Puerta del Diablo,Estados Unidos,30
11931,2024-05-12,Cerro Verde,Guatemala,66
11932,2022-04-17,Cerro Verde,Mexico,33
11933,2021-07-11,Cerro Verde,Honduras,20
11934,2022-03-20,Sunset Park,Honduras,25
11935,2023-12-19,Amulapa,Costa Rica,11
11936,2021-08-29,Amulapa,Nicaragua,54
11937,2022-01-10,Puerta del Diablo,Costa Rica,25
11938,2022-03-22,Amulapa,Mexico,40
11939,2021-09-17,Balboa,Honduras,40
11940,2024-12-02,Cerro Verde,Honduras,17
11941,2023-12-30,Cerro Verde,Canada,75
11942,2022-09-09,Amulapa,España,36
11943,2024-07-10,Amulapa,Mexico,58
11944,2022-05-27,Puerta del Diablo,Costa Rica,42
11945,2021-11-20,Amulapa,Honduras,18
11946,2022-02-24,Apulo,Mexico,15
11947,2023-06-01,Puerta del Diablo,Canada,36
11948,2023-11-21,Sunset Park,Estados Unidos,66
11949,2022-10-16,Apulo,Mexico,69
11950,2024-04-02,Balboa,Nicaragua,43
11951,2022-03-24,Cerro Verde,Guatemala,28
11952,2024-06-21,Sunset Park,Costa Rica,45
11953,2023-01-17,Cerro Verde,Mexico,46
11954,2023-12-04,Apulo,Nicaragua,73
11955,2023-01-28,Balboa,Nicaragua,77
11956,2023-04-17,Puerta del Diablo,Costa Rica,72
11957,2021-07-23,Cerro Verde,Canada,72
11958,2024-11-07,Amulapa,Honduras,69
11959,2022-12-09,Balboa,Nicaragua,66
11960,2023-03-09,Balboa,España,79
11961,2022-01-06,Amulapa,España,62
11962,2024-05-29,Amulapa,Nicaragua,27
11963,2022-10-31,Amulapa,Estados Unidos,15
11964,2022-04-15,Puerta del Diablo,Guatemala,10
11965,2022-10-28,Amulapa,Costa Rica,51
11966,2022-04-15,Sunset Park,Costa Rica,32
11967,2023-04-13,Amulapa,Costa Rica,70
11968,2022-09-01,Balboa,Estados Unidos,28
11969,2024-12-04,Apulo,Costa Rica,75
11970,2023-05-15,Balboa,Guatemala,46
11971,2021-04-01,Cerro Verde,Estados Unidos,16
11972,2022-04-01,Puerta del Diablo,Guatemala,15
11973,2023-07-27,Amulapa,España,58
11974,2023-12-10,Amulapa,Canada,54
11975,2024-04-12,Balboa,Canada,33
11976,2024-12-04,Balboa,Estados Unidos,64
11977,2022-07-26,Balboa,Mexico,58
11978,2022-12-13,Puerta del Diablo,Guatemala,7
11979,2021-01-02,Cerro Verde,Canada,28
11980,2021-04-04,Sunset Park,Mexico,59
11981,2023-07-29,Amulapa,Costa Rica,53
11982,2021-12-13,Cerro Verde,Honduras,67
11983,2023-01-01,Cerro Verde,España,44
11984,2024-11-14,Balboa,Canada,65
11985,2022-08-08,Sunset Park,Nicaragua,79
11986,2024-02-16,Cerro Verde,Costa Rica,19
11987,2021-08-09,Apulo,Costa Rica,8
11988,2024-08-29,Balboa,Canada,45
11989,2023-02-07,Balboa,Honduras,12
11990,2021-05-27,Amulapa,España,20
11991,2023-09-11,Balboa,Mexico,75
11992,2023-07-05,Balboa,Nicaragua,23
11993,2022-02-20,Puerta del Diablo,Canada,21
11994,2024-04-20,Puerta del Diablo,Guatemala,34
11995,2023-06-15,Apulo,Honduras,42
11996,2021-09-06,Puerta del Diablo,Honduras,19
11997,2022-11-29,Cerro Verde,Mexico,41
11998,2022-01-16,Puerta del Diablo,Mexico,28
11999,2024-04-01,Balboa,España,7
12000,2023-03-30,Puerta del Diablo,Mexico,6
12001,2024-11-12,Apulo,Nicaragua,12
12002,2022-03-29,Apulo,Costa Rica,48
12003,2022-11-08,Balboa,Nicaragua,18
12004,2022-11-22,Cerro Verde,España,53
12005,2022-03-23,Apulo,Nicaragua,14
12006,2021-02-27,Puerta del Diablo,Costa Rica,71
12007,2021-01-11,Apulo,Costa Rica,20
12008,2021-01-27,Cerro Verde,España,29
12009,2022-09-16,Cerro Verde,Estados Unidos,31
12010,2021-01-19,Cerro Verde,Guatemala,69
12011,2024-12-04,Amulapa,Canada,65
12012,2024-04-30,Apulo,Nicaragua,65
12013,2021-02-04,Amulapa,España,46
12014,2021-03-08,Sunset Park,Honduras,23
12015,2023-01-03,Sunset Park,España,29
12016,2021-03-26,Amulapa,Guatemala,17
12017,2021-12-18,Puerta del Diablo,Canada,50
12018,2022-12-27,Apulo,Honduras,32
12019,2021-07-15,Sunset Park,Guatemala,15
12020,2022-08-15,Puerta del Diablo,Canada,63
12021,2022-03-25,Balboa,Nicaragua,69
12022,2023-05-10,Balboa,Costa Rica,60
12023,2021-02-25,Apulo,Canada,13
12024,2022-04-04,Apulo,Canada,64
12025,2024-02-29,Balboa,Nicaragua,50
12026,2021-04-20,Puerta del Diablo,Estados Unidos,26
12027,2024-04-07,Balboa,Mexico,36
12028,2022-12-15,Apulo,Nicaragua,45
12029,2023-04-28,Apulo,Honduras,46
12030,2022-02-16,Puerta del Diablo,Honduras,57
12031,2022-10-31,Puerta del Diablo,Mexico,31
12032,2024-04-18,Cerro Verde,Mexico,63
12033,2022-01-28,Apulo,Honduras,17
12034,2023-03-27,Amulapa,Nicaragua,47
12035,2024-07-31,Cerro Verde,Mexico,15
12036,2021-11-21,Cerro Verde,Canada,14
12037,2022-06-15,Cerro Verde,Nicaragua,55
12038,2021-07-09,Apulo,Estados Unidos,57
12039,2022-06-08,Apulo,Honduras,78
12040,2021-07-01,Apulo,España,23
12041,2022-01-02,Puerta del Diablo,Honduras,56
12042,2024-09-06,Cerro Verde,Honduras,65
12043,2022-08-01,Apulo,Estados Unidos,67
12044,2023-06-03,Cerro Verde,España,67
12045,2023-07-13,Puerta del Diablo,Honduras,72
12046,2021-01-19,Sunset Park,Estados Unidos,58
12047,2021-06-08,Puerta del Diablo,Honduras,54
12048,2023-02-17,Amulapa,Estados Unidos,76
12049,2021-04-22,Amulapa,Canada,75
12050,2022-07-14,Apulo,Estados Unidos,38
12051,2021-02-01,Amulapa,Canada,61
12052,2022-06-09,Balboa,Honduras,37
12053,2022-12-29,Apulo,España,63
12054,2021-01-30,Sunset Park,Costa Rica,69
12055,2022-03-05,Puerta del Diablo,Canada,45
12056,2022-07-08,Apulo,Costa Rica,44
12057,2021-03-11,Cerro Verde,Estados Unidos,7
12058,2022-07-29,Apulo,Canada,78
12059,2021-02-22,Balboa,Guatemala,10
12060,2021-12-14,Sunset Park,Costa Rica,72
12061,2023-05-23,Puerta del Diablo,Canada,22
12062,2024-04-03,Apulo,Costa Rica,48
12063,2023-12-09,Cerro Verde,Estados Unidos,18
12064,2024-03-02,Amulapa,Estados Unidos,31
12065,2024-01-17,Apulo,Nicaragua,32
12066,2021-11-21,Apulo,Guatemala,10
12067,2021-11-13,Apulo,Nicaragua,41
12068,2022-02-06,Amulapa,Mexico,39
12069,2024-08-29,Cerro Verde,Canada,50
12070,2022-11-06,Balboa,Guatemala,10
12071,2024-01-20,Cerro Verde,España,34
12072,2021-01-28,Amulapa,Nicaragua,58
12073,2023-04-24,Cerro Verde,Mexico,26
12074,2022-01-21,Apulo,Estados Unidos,41
12075,2021-09-20,Sunset Park,Nicaragua,18
12076,2024-07-23,Amulapa,España,46
12077,2024-06-18,Balboa,Guatemala,10
12078,2021-05-18,Sunset Park,Honduras,6
12079,2022-03-10,Apulo,Nicaragua,53
12080,2023-09-29,Cerro Verde,España,38
12081,2023-09-15,Balboa,Honduras,21
12082,2023-09-16,Apulo,Mexico,68
12083,2023-08-29,Sunset Park,Costa Rica,8
12084,2024-11-24,Puerta del Diablo,Guatemala,47
12085,2021-01-08,Cerro Verde,Costa Rica,31
12086,2021-06-22,Apulo,Estados Unidos,69
12087,2024-03-18,Puerta del Diablo,Costa Rica,27
12088,2021-04-29,Cerro Verde,Canada,78
12089,2024-07-09,Amulapa,Estados Unidos,27
12090,2021-02-13,Amulapa,Mexico,26
12091,2022-08-10,Puerta del Diablo,Costa Rica,73
12092,2022-06-22,Apulo,Canada,73
12093,2023-11-02,Balboa,Canada,24
12094,2022-10-04,Cerro Verde,Nicaragua,77
12095,2021-12-06,Apulo,España,52
12096,2021-02-08,Sunset Park,Nicaragua,63
12097,2022-05-10,Apulo,Canada,21
12098,2024-01-21,Sunset Park,Honduras,61
12099,2022-08-15,Apulo,Honduras,68
12100,2023-07-14,Balboa,Honduras,50
12101,2023-02-04,Balboa,Costa Rica,42
12102,2022-09-14,Sunset Park,Costa Rica,8
12103,2021-04-10,Balboa,Honduras,36
12104,2021-07-03,Balboa,Estados Unidos,53
12105,2023-09-23,Sunset Park,Canada,35
12106,2021-03-19,Cerro Verde,Canada,70
12107,2021-06-05,Apulo,Guatemala,37
12108,2022-02-01,Balboa,Costa Rica,75
12109,2021-03-21,Puerta del Diablo,Guatemala,25
12110,2021-05-10,Cerro Verde,Estados Unidos,24
12111,2024-12-22,Balboa,Costa Rica,19
12112,2023-08-03,Puerta del Diablo,Honduras,28
12113,2024-06-04,Apulo,Guatemala,14
12114,2024-11-28,Balboa,Nicaragua,76
12115,2024-07-21,Amulapa,Estados Unidos,58
12116,2023-02-15,Puerta del Diablo,Nicaragua,26
12117,2022-01-09,Amulapa,Guatemala,35
12118,2021-04-19,Puerta del Diablo,Mexico,18
12119,2023-03-26,Balboa,Canada,22
12120,2024-08-23,Apulo,Nicaragua,65
12121,2022-09-27,Balboa,España,11
12122,2024-09-28,Balboa,España,18
12123,2021-06-02,Amulapa,Guatemala,56
12124,2024-10-16,Apulo,Nicaragua,52
12125,2022-09-04,Cerro Verde,Guatemala,75
12126,2024-02-29,Sunset Park,Estados Unidos,78
12127,2024-01-11,Balboa,España,26
12128,2022-02-17,Cerro Verde,Canada,70
12129,2022-01-06,Puerta del Diablo,Estados Unidos,45
12130,2023-10-11,Sunset Park,Honduras,23
12131,2024-03-21,Cerro Verde,Honduras,47
12132,2023-05-11,Puerta del Diablo,Canada,76
12133,2024-02-03,Apulo,Guatemala,41
12134,2022-06-29,Apulo,España,28
12135,2024-11-22,Apulo,Nicaragua,63
12136,2022-11-05,Puerta del Diablo,Honduras,34
12137,2021-07-02,Puerta del Diablo,Honduras,64
12138,2023-02-15,Apulo,Estados Unidos,58
12139,2024-10-03,Cerro Verde,Canada,68
12140,2022-07-18,Puerta del Diablo,Estados Unidos,8
12141,2022-08-28,Balboa,Mexico,65
12142,2024-05-29,Puerta del Diablo,Costa Rica,70
12143,2021-12-16,Puerta del Diablo,Estados Unidos,34
12144,2021-11-14,Apulo,Mexico,78
12145,2023-09-30,Apulo,Costa Rica,35
12146,2024-04-23,Balboa,Honduras,60
12147,2023-05-27,Apulo,Nicaragua,27
12148,2021-06-09,Balboa,Canada,61
12149,2024-08-26,Amulapa,Estados Unidos,51
12150,2023-05-24,Balboa,Costa Rica,14
12151,2021-06-18,Cerro Verde,Costa Rica,39
12152,2023-11-28,Balboa,Canada,49
12153,2021-07-18,Puerta del Diablo,Honduras,7
12154,2022-08-04,Apulo,Estados Unidos,18
12155,2024-09-01,Puerta del Diablo,España,5
