id_visita_parque,fecha,parque,pais_origen,gasto_estimado,anio,mes,dia,trimestre,categoria_gasto
13418,2021-03-14,Apulo,Mexico,32,2021,3,14,1,Medio
13419,2024-04-15,Apulo,Estados Unidos,59,2024,4,15,2,Medio
13420,2021-11-10,Apulo,Estados Unidos,18,2021,11,10,4,Bajo
13421,2022-11-22,Puerta Del Diablo,Guatemala,27,2022,11,22,4,Bajo
13422,2023-11-05,Cerro Verde,Canada,30,2023,11,5,4,Medio
13423,2022-10-31,Puerta Del Diablo,Nicaragua,43,2022,10,31,4,Medio
13424,2023-04-22,Balboa,Canada,78,2023,4,22,2,Alto
13425,2023-01-23,Puerta Del Diablo,Nicaragua,41,2023,1,23,1,Medio
13426,2021-07-24,Apulo,Costa Rica,78,2021,7,24,3,Alto
13427,2023-04-26,Amulapa,Honduras,24,2023,4,26,2,Bajo
13428,2023-01-27,Cerro Verde,Honduras,13,2023,1,27,1,Bajo
13429,2024-06-13,Puerta Del Diablo,Guatemala,52,2024,6,13,2,Medio
13430,2024-04-07,Amulapa,Mexico,75,2024,4,7,2,Alto
13431,2021-12-02,Amulapa,Honduras,75,2021,12,2,4,Alto
13432,2023-04-07,Apulo,Honduras,48,2023,4,7,2,Medio
13433,2022-08-03,Puerta Del Diablo,Estados Unidos,39,2022,8,3,3,Medio
13434,2024-05-22,Amulapa,Mexico,69,2024,5,22,2,Alto
13435,2021-12-26,Amulapa,Guatemala,42,2021,12,26,4,Medio
13436,2022-06-04,Puerta Del Diablo,Mexico,34,2022,6,4,2,Medio
13437,2021-04-10,Apulo,Costa Rica,26,2021,4,10,2,Bajo
13438,2021-01-15,Cerro Verde,Costa Rica,39,2021,1,15,1,Medio
13439,2023-08-28,Cerro Verde,Guatemala,76,2023,8,28,3,Alto
13440,2024-09-03,Puerta Del Diablo,Guatemala,40,2024,9,3,3,Medio
13441,2021-08-30,Balboa,Estados Unidos,40,2021,8,30,3,Medio
13442,2024-06-01,Sunset Park,Canada,8,2024,6,1,2,Bajo
13443,2024-01-09,Sunset Park,Honduras,63,2024,1,9,1,Alto
13444,2024-08-11,Sunset Park,España,55,2024,8,11,3,Medio
13445,2022-09-07,Sunset Park,Guatemala,11,2022,9,7,3,Bajo
13446,2022-01-22,Apulo,Guatemala,77,2022,1,22,1,Alto
13447,2021-02-22,Cerro Verde,Guatemala,8,2021,2,22,1,Bajo
13448,2022-03-15,Amulapa,Guatemala,33,2022,3,15,1,Medio
13449,2021-05-06,Puerta Del Diablo,Mexico,55,2021,5,6,2,Medio
13450,2022-01-31,Cerro Verde,España,6,2022,1,31,1,Bajo
13451,2022-09-03,Sunset Park,Mexico,49,2022,9,3,3,Medio
13452,2021-04-29,Puerta Del Diablo,Estados Unidos,58,2021,4,29,2,Medio
13453,2021-10-18,Amulapa,Costa Rica,44,2021,10,18,4,Medio
13454,2022-02-07,Amulapa,Nicaragua,22,2022,2,7,1,Bajo
13455,2021-05-28,Cerro Verde,Honduras,60,2021,5,28,2,Alto
13456,2024-01-04,Puerta Del Diablo,Canada,52,2024,1,4,1,Medio
13457,2023-10-11,Balboa,Costa Rica,49,2023,10,11,4,Medio
13458,2022-10-30,Balboa,Guatemala,24,2022,10,30,4,Bajo
13459,2021-05-25,Cerro Verde,España,57,2021,5,25,2,Medio
13460,2024-03-09,Sunset Park,Nicaragua,62,2024,3,9,1,Alto
13461,2022-03-29,Puerta Del Diablo,Canada,61,2022,3,29,1,Alto
13462,2023-07-24,Cerro Verde,Nicaragua,76,2023,7,24,3,Alto
13463,2024-12-04,Sunset Park,Nicaragua,10,2024,12,4,4,Bajo
13464,2024-05-23,Sunset Park,Guatemala,72,2024,5,23,2,Alto
13465,2021-07-23,Apulo,España,15,2021,7,23,3,Bajo
13466,2021-07-18,Balboa,Honduras,51,2021,7,18,3,Medio
13467,2023-06-27,Sunset Park,España,51,2023,6,27,2,Medio
13468,2022-05-06,Puerta Del Diablo,Honduras,48,2022,5,6,2,Medio
13469,2023-11-14,Puerta Del Diablo,Guatemala,25,2023,11,14,4,Bajo
13470,2022-08-20,Balboa,España,31,2022,8,20,3,Medio
13471,2024-05-12,Balboa,Estados Unidos,54,2024,5,12,2,Medio
13472,2023-08-18,Sunset Park,Estados Unidos,19,2023,8,18,3,Bajo
13473,2021-02-14,Apulo,España,26,2021,2,14,1,Bajo
13474,2022-10-30,Amulapa,Nicaragua,56,2022,10,30,4,Medio
13475,2023-01-08,Balboa,Guatemala,54,2023,1,8,1,Medio
13476,2021-02-06,Balboa,Canada,63,2021,2,6,1,Alto
13477,2022-12-11,Puerta Del Diablo,Estados Unidos,57,2022,12,11,4,Medio
13478,2024-11-08,Balboa,Mexico,51,2024,11,8,4,Medio
13479,2022-01-10,Amulapa,España,32,2022,1,10,1,Medio
13480,2023-06-19,Puerta Del Diablo,España,26,2023,6,19,2,Bajo
13481,2021-04-14,Sunset Park,Honduras,28,2021,4,14,2,Bajo
13482,2023-12-18,Amulapa,Mexico,25,2023,12,18,4,Bajo
13483,2023-04-10,Puerta Del Diablo,Canada,74,2023,4,10,2,Alto
13484,2021-09-26,Cerro Verde,España,43,2021,9,26,3,Medio
13485,2024-09-26,Puerta Del Diablo,Mexico,57,2024,9,26,3,Medio
13486,2021-11-13,Apulo,Estados Unidos,24,2021,11,13,4,Bajo
13487,2023-01-08,Sunset Park,Honduras,13,2023,1,8,1,Bajo
13488,2023-09-12,Puerta Del Diablo,España,44,2023,9,12,3,Medio
13489,2024-02-23,Balboa,Costa Rica,66,2024,2,23,1,Alto
13490,2022-04-16,Amulapa,Mexico,40,2022,4,16,2,Medio
13491,2022-06-02,Cerro Verde,Honduras,46,2022,6,2,2,Medio
13492,2022-06-14,Puerta Del Diablo,Mexico,15,2022,6,14,2,Bajo
13493,2021-10-23,Sunset Park,España,19,2021,10,23,4,Bajo
13494,2022-06-30,Cerro Verde,Honduras,24,2022,6,30,2,Bajo
13495,2022-04-08,Cerro Verde,Guatemala,19,2022,4,8,2,Bajo
13496,2024-01-24,Balboa,Canada,55,2024,1,24,1,Medio
13497,2023-12-12,Balboa,Canada,42,2023,12,12,4,Medio
13498,2024-03-01,Sunset Park,Estados Unidos,18,2024,3,1,1,Bajo
13499,2024-07-03,Cerro Verde,Guatemala,63,2024,7,3,3,Alto
13500,2022-07-31,Sunset Park,Honduras,55,2022,7,31,3,Medio
13501,2023-12-04,Sunset Park,Estados Unidos,8,2023,12,4,4,Bajo
13502,2024-08-10,Puerta Del Diablo,Estados Unidos,61,2024,8,10,3,Alto
13503,2022-12-30,Apulo,España,64,2022,12,30,4,Alto
13504,2024-03-15,Amulapa,Canada,8,2024,3,15,1,Bajo
13505,2022-04-05,Puerta Del Diablo,Nicaragua,70,2022,4,5,2,Alto
13506,2022-10-13,Balboa,Costa Rica,67,2022,10,13,4,Alto
13507,2021-01-05,Balboa,Guatemala,69,2021,1,5,1,Alto
13508,2023-08-15,Apulo,Mexico,43,2023,8,15,3,Medio
13509,2022-10-09,Sunset Park,España,6,2022,10,9,4,Bajo
13510,2022-03-19,Apulo,Estados Unidos,12,2022,3,19,1,Bajo
13511,2021-10-20,Cerro Verde,Mexico,22,2021,10,20,4,Bajo
13512,2022-03-21,Cerro Verde,España,71,2022,3,21,1,Alto
13513,2022-05-16,Sunset Park,Canada,51,2022,5,16,2,Medio
13514,2021-06-10,Cerro Verde,Guatemala,77,2021,6,10,2,Alto
13515,2024-05-09,Apulo,Nicaragua,33,2024,5,9,2,Medio
13516,2021-08-27,Sunset Park,Estados Unidos,34,2021,8,27,3,Medio
13517,2023-09-27,Puerta Del Diablo,Nicaragua,49,2023,9,27,3,Medio
13518,2021-05-25,Sunset Park,España,63,2021,5,25,2,Alto
13519,2024-02-01,Cerro Verde,Costa Rica,79,2024,2,1,1,Alto
13520,2021-11-29,Sunset Park,Canada,54,2021,11,29,4,Medio
13521,2023-10-24,Apulo,Nicaragua,63,2023,10,24,4,Alto
13522,2021-06-14,Puerta Del Diablo,España,59,2021,6,14,2,Medio
13523,2021-06-23,Puerta Del Diablo,Honduras,61,2021,6,23,2,Alto
13524,2023-08-24,Amulapa,Nicaragua,42,2023,8,24,3,Medio
13525,2022-11-05,Puerta Del Diablo,Costa Rica,7,2022,11,5,4,Bajo
13526,2023-05-17,Puerta Del Diablo,Canada,16,2023,5,17,2,Bajo
13527,2022-07-05,Amulapa,Costa Rica,31,2022,7,5,3,Medio
13528,2024-07-15,Balboa,Mexico,76,2024,7,15,3,Alto
13529,2023-07-13,Amulapa,Nicaragua,25,2023,7,13,3,Bajo
13530,2022-02-27,Sunset Park,Honduras,14,2022,2,27,1,Bajo
13531,2022-12-07,Cerro Verde,Guatemala,21,2022,12,7,4,Bajo
13532,2021-06-16,Amulapa,España,17,2021,6,16,2,Bajo
13533,2022-09-17,Apulo,España,11,2022,9,17,3,Bajo
13534,2021-08-05,Apulo,Costa Rica,10,2021,8,5,3,Bajo
13535,2022-08-26,Amulapa,Estados Unidos,55,2022,8,26,3,Medio
13536,2022-01-16,Apulo,Costa Rica,33,2022,1,16,1,Medio
13537,2024-08-28,Cerro Verde,Guatemala,41,2024,8,28,3,Medio
13538,2023-03-13,Balboa,Honduras,20,2023,3,13,1,Bajo
13539,2024-07-03,Cerro Verde,Costa Rica,28,2024,7,3,3,Bajo
13540,2021-09-06,Apulo,España,33,2021,9,6,3,Medio
13541,2022-02-16,Amulapa,Mexico,78,2022,2,16,1,Alto
13542,2022-05-06,Sunset Park,Estados Unidos,75,2022,5,6,2,Alto
13543,2021-03-03,Puerta Del Diablo,Mexico,40,2021,3,3,1,Medio
13544,2022-07-12,Apulo,España,76,2022,7,12,3,Alto
13545,2024-12-05,Cerro Verde,Guatemala,9,2024,12,5,4,Bajo
13546,2024-01-02,Apulo,Estados Unidos,16,2024,1,2,1,Bajo
13547,2023-05-11,Amulapa,Mexico,68,2023,5,11,2,Alto
13548,2023-03-31,Apulo,Canada,75,2023,3,31,1,Alto
13549,2023-05-21,Puerta Del Diablo,Estados Unidos,49,2023,5,21,2,Medio
13550,2023-10-13,Balboa,Guatemala,24,2023,10,13,4,Bajo
13551,2024-06-08,Apulo,España,60,2024,6,8,2,Alto
13552,2023-01-12,Apulo,Mexico,23,2023,1,12,1,Bajo
13553,2024-08-08,Puerta Del Diablo,España,62,2024,8,8,3,Alto
13554,2021-05-31,Puerta Del Diablo,Costa Rica,40,2021,5,31,2,Medio
13555,2021-11-17,Cerro Verde,Canada,58,2021,11,17,4,Medio
13556,2023-04-15,Amulapa,Estados Unidos,54,2023,4,15,2,Medio
13557,2024-01-16,Cerro Verde,Estados Unidos,9,2024,1,16,1,Bajo
13558,2022-10-30,Apulo,Mexico,65,2022,10,30,4,Alto
13559,2024-10-04,Balboa,Guatemala,52,2024,10,4,4,Medio
13560,2021-08-13,Sunset Park,Honduras,53,2021,8,13,3,Medio
13561,2022-02-20,Balboa,Estados Unidos,36,2022,2,20,1,Medio
13562,2022-01-10,Puerta Del Diablo,Mexico,20,2022,1,10,1,Bajo
13563,2024-06-16,Amulapa,Mexico,72,2024,6,16,2,Alto
13564,2024-04-13,Apulo,España,27,2024,4,13,2,Bajo
13565,2022-11-18,Puerta Del Diablo,Canada,22,2022,11,18,4,Bajo
13566,2021-09-10,Sunset Park,Mexico,69,2021,9,10,3,Alto
13567,2023-06-06,Balboa,Honduras,52,2023,6,6,2,Medio
13568,2024-06-28,Apulo,Nicaragua,26,2024,6,28,2,Bajo
13569,2022-05-26,Puerta Del Diablo,Canada,17,2022,5,26,2,Bajo
13570,2023-01-07,Puerta Del Diablo,Mexico,33,2023,1,7,1,Medio
13571,2023-08-21,Apulo,Costa Rica,22,2023,8,21,3,Bajo
13572,2021-06-11,Sunset Park,España,49,2021,6,11,2,Medio
13573,2024-04-15,Apulo,Honduras,58,2024,4,15,2,Medio
13574,2024-12-06,Apulo,Nicaragua,45,2024,12,6,4,Medio
13575,2024-11-16,Apulo,Honduras,69,2024,11,16,4,Alto
13576,2022-12-14,Puerta Del Diablo,Mexico,54,2022,12,14,4,Medio
13577,2023-06-20,Balboa,Estados Unidos,33,2023,6,20,2,Medio
13578,2022-07-19,Amulapa,Mexico,19,2022,7,19,3,Bajo
13579,2021-10-18,Balboa,Costa Rica,78,2021,10,18,4,Alto
13580,2023-10-20,Balboa,Costa Rica,34,2023,10,20,4,Medio
13581,2024-12-11,Balboa,Costa Rica,35,2024,12,11,4,Medio
13582,2022-06-09,Balboa,Canada,36,2022,6,9,2,Medio
13583,2023-10-20,Balboa,Honduras,55,2023,10,20,4,Medio
13584,2022-09-11,Cerro Verde,Mexico,26,2022,9,11,3,Bajo
13585,2022-06-20,Cerro Verde,Guatemala,59,2022,6,20,2,Medio
13586,2022-05-18,Amulapa,Canada,53,2022,5,18,2,Medio
13587,2024-06-20,Amulapa,Honduras,31,2024,6,20,2,Medio
13588,2024-09-24,Puerta Del Diablo,Canada,14,2024,9,24,3,Bajo
13589,2022-06-07,Apulo,Costa Rica,12,2022,6,7,2,Bajo
13590,2023-05-15,Cerro Verde,Honduras,40,2023,5,15,2,Medio
13591,2024-08-02,Cerro Verde,España,17,2024,8,2,3,Bajo
13592,2024-03-11,Puerta Del Diablo,Mexico,56,2024,3,11,1,Medio
13593,2021-03-06,Balboa,España,42,2021,3,6,1,Medio
13594,2024-01-24,Balboa,España,44,2024,1,24,1,Medio
13595,2021-06-02,Apulo,Honduras,36,2021,6,2,2,Medio
13596,2024-12-03,Balboa,Honduras,49,2024,12,3,4,Medio
13597,2024-08-23,Amulapa,Honduras,23,2024,8,23,3,Bajo
13598,2021-09-03,Cerro Verde,España,73,2021,9,3,3,Alto
13599,2021-01-18,Amulapa,Mexico,71,2021,1,18,1,Alto
13600,2023-12-04,Cerro Verde,Mexico,33,2023,12,4,4,Medio
13601,2022-07-24,Amulapa,Mexico,14,2022,7,24,3,Bajo
13602,2022-07-20,Cerro Verde,España,17,2022,7,20,3,Bajo
13603,2024-08-06,Sunset Park,Canada,53,2024,8,6,3,Medio
13604,2022-10-16,Balboa,Costa Rica,76,2022,10,16,4,Alto
13605,2021-04-19,Sunset Park,Costa Rica,24,2021,4,19,2,Bajo
13606,2023-12-04,Balboa,Mexico,40,2023,12,4,4,Medio
13607,2021-06-04,Amulapa,Canada,29,2021,6,4,2,Bajo
13608,2021-03-05,Cerro Verde,Nicaragua,22,2021,3,5,1,Bajo
13609,2021-08-11,Apulo,Estados Unidos,71,2021,8,11,3,Alto
13610,2023-03-22,Apulo,Costa Rica,38,2023,3,22,1,Medio
13611,2024-11-10,Apulo,Costa Rica,63,2024,11,10,4,Alto
13612,2022-07-20,Sunset Park,Mexico,42,2022,7,20,3,Medio
13613,2023-03-11,Amulapa,Honduras,47,2023,3,11,1,Medio
13614,2024-08-09,Sunset Park,Canada,9,2024,8,9,3,Bajo
13615,2022-09-02,Puerta Del Diablo,España,44,2022,9,2,3,Medio
13616,2022-05-20,Balboa,Costa Rica,23,2022,5,20,2,Bajo
13617,2021-02-03,Sunset Park,Honduras,6,2021,2,3,1,Bajo
13618,2022-04-23,Apulo,Guatemala,55,2022,4,23,2,Medio
13619,2021-06-01,Amulapa,Mexico,65,2021,6,1,2,Alto
13620,2023-07-18,Balboa,Estados Unidos,37,2023,7,18,3,Medio
13621,2024-07-29,Apulo,Costa Rica,9,2024,7,29,3,Bajo
13622,2023-02-04,Amulapa,Nicaragua,5,2023,2,4,1,Bajo
13623,2023-03-20,Amulapa,Estados Unidos,68,2023,3,20,1,Alto
13624,2021-12-22,Sunset Park,Guatemala,13,2021,12,22,4,Bajo
13625,2023-12-01,Apulo,España,16,2023,12,1,4,Bajo
13626,2023-10-27,Balboa,España,78,2023,10,27,4,Alto
13627,2024-11-25,Balboa,Estados Unidos,64,2024,11,25,4,Alto
13628,2023-05-06,Sunset Park,Costa Rica,26,2023,5,6,2,Bajo
13629,2022-06-20,Balboa,Mexico,24,2022,6,20,2,Bajo
13630,2024-09-29,Cerro Verde,Canada,31,2024,9,29,3,Medio
13631,2021-12-12,Cerro Verde,Guatemala,58,2021,12,12,4,Medio
13632,2024-10-03,Cerro Verde,Costa Rica,15,2024,10,3,4,Bajo
13633,2024-03-17,Amulapa,Canada,49,2024,3,17,1,Medio
13634,2021-09-06,Cerro Verde,Honduras,14,2021,9,6,3,Bajo
13635,2021-11-03,Puerta Del Diablo,Mexico,10,2021,11,3,4,Bajo
13636,2024-04-22,Apulo,Mexico,73,2024,4,22,2,Alto
13637,2021-08-06,Balboa,Guatemala,70,2021,8,6,3,Alto
13638,2024-02-09,Cerro Verde,Canada,5,2024,2,9,1,Bajo
13639,2022-11-03,Cerro Verde,Nicaragua,14,2022,11,3,4,Bajo
13640,2021-05-29,Amulapa,Mexico,48,2021,5,29,2,Medio
13641,2021-03-02,Sunset Park,Mexico,26,2021,3,2,1,Bajo
13642,2024-05-12,Sunset Park,Nicaragua,10,2024,5,12,2,Bajo
13643,2024-12-13,Balboa,Estados Unidos,21,2024,12,13,4,Bajo
13644,2024-02-15,Puerta Del Diablo,Canada,71,2024,2,15,1,Alto
13645,2024-08-29,Apulo,Costa Rica,39,2024,8,29,3,Medio
13646,2024-10-04,Puerta Del Diablo,Guatemala,28,2024,10,4,4,Bajo
13647,2024-11-27,Sunset Park,Nicaragua,58,2024,11,27,4,Medio
13648,2021-10-01,Balboa,Estados Unidos,7,2021,10,1,4,Bajo
13649,2024-08-28,Amulapa,Nicaragua,45,2024,8,28,3,Medio
13650,2023-02-25,Amulapa,España,32,2023,2,25,1,Medio
13651,2022-03-04,Cerro Verde,Mexico,74,2022,3,4,1,Alto
13652,2023-04-09,Puerta Del Diablo,Estados Unidos,40,2023,4,9,2,Medio
13653,2022-07-13,Balboa,Estados Unidos,77,2022,7,13,3,Alto
13654,2022-11-20,Amulapa,Mexico,66,2022,11,20,4,Alto
13655,2023-09-03,Amulapa,Honduras,27,2023,9,3,3,Bajo
13656,2023-05-26,Amulapa,Honduras,51,2023,5,26,2,Medio
13657,2024-02-20,Balboa,Guatemala,21,2024,2,20,1,Bajo
13658,2021-07-06,Amulapa,Honduras,45,2021,7,6,3,Medio
13659,2024-08-28,Cerro Verde,Nicaragua,9,2024,8,28,3,Bajo
13660,2022-05-15,Puerta Del Diablo,Mexico,66,2022,5,15,2,Alto
13661,2024-11-17,Cerro Verde,Nicaragua,61,2024,11,17,4,Alto
13662,2021-02-02,Sunset Park,España,70,2021,2,2,1,Alto
13663,2024-05-11,Amulapa,Estados Unidos,9,2024,5,11,2,Bajo
13664,2021-09-10,Balboa,Costa Rica,70,2021,9,10,3,Alto
13665,2022-04-30,Cerro Verde,Guatemala,19,2022,4,30,2,Bajo
13666,2024-08-02,Cerro Verde,Nicaragua,30,2024,8,2,3,Medio
13667,2022-05-02,Puerta Del Diablo,Honduras,12,2022,5,2,2,Bajo
13668,2021-10-29,Cerro Verde,Mexico,49,2021,10,29,4,Medio
13669,2023-06-24,Cerro Verde,Honduras,66,2023,6,24,2,Alto
13670,2024-07-26,Apulo,Costa Rica,20,2024,7,26,3,Bajo
13671,2021-04-23,Sunset Park,Mexico,26,2021,4,23,2,Bajo
13672,2022-05-01,Amulapa,Honduras,53,2022,5,1,2,Medio
13673,2021-01-04,Sunset Park,Canada,60,2021,1,4,1,Alto
13674,2021-02-13,Cerro Verde,Honduras,27,2021,2,13,1,Bajo
13675,2021-06-18,Sunset Park,Guatemala,12,2021,6,18,2,Bajo
13676,2024-08-18,Amulapa,Nicaragua,75,2024,8,18,3,Alto
13677,2024-07-30,Amulapa,Mexico,30,2024,7,30,3,Medio
13678,2024-11-19,Apulo,Costa Rica,26,2024,11,19,4,Bajo
13679,2022-08-20,Cerro Verde,Honduras,57,2022,8,20,3,Medio
13680,2023-10-16,Puerta Del Diablo,Honduras,30,2023,10,16,4,Medio
13681,2022-01-16,Amulapa,España,40,2022,1,16,1,Medio
13682,2021-03-29,Balboa,Canada,39,2021,3,29,1,Medio
13683,2021-05-28,Amulapa,Canada,77,2021,5,28,2,Alto
13684,2024-02-03,Apulo,Honduras,70,2024,2,3,1,Alto
13685,2024-05-26,Amulapa,España,7,2024,5,26,2,Bajo
13686,2021-01-31,Sunset Park,España,49,2021,1,31,1,Medio
13687,2023-06-03,Balboa,Estados Unidos,75,2023,6,3,2,Alto
13688,2022-12-21,Amulapa,España,40,2022,12,21,4,Medio
13689,2023-12-08,Sunset Park,Estados Unidos,30,2023,12,8,4,Medio
13690,2024-12-30,Balboa,Honduras,40,2024,12,30,4,Medio
13691,2021-05-24,Amulapa,España,60,2021,5,24,2,Alto
13692,2024-12-02,Balboa,Costa Rica,67,2024,12,2,4,Alto
13693,2021-07-17,Balboa,Canada,11,2021,7,17,3,Bajo
13694,2022-05-03,Apulo,Costa Rica,48,2022,5,3,2,Medio
13695,2023-04-28,Amulapa,Estados Unidos,62,2023,4,28,2,Alto
13696,2023-01-31,Cerro Verde,Nicaragua,38,2023,1,31,1,Medio
13697,2024-01-29,Amulapa,Canada,30,2024,1,29,1,Medio
13698,2021-06-16,Puerta Del Diablo,Guatemala,50,2021,6,16,2,Medio
13699,2022-02-03,Sunset Park,España,13,2022,2,3,1,Bajo
13700,2024-06-09,Balboa,Nicaragua,44,2024,6,9,2,Medio
13701,2024-06-19,Sunset Park,Honduras,39,2024,6,19,2,Medio
13702,2023-02-11,Amulapa,Canada,49,2023,2,11,1,Medio
13703,2023-04-26,Cerro Verde,Nicaragua,41,2023,4,26,2,Medio
13704,2022-01-19,Amulapa,Nicaragua,17,2022,1,19,1,Bajo
13705,2024-02-22,Balboa,Honduras,48,2024,2,22,1,Medio
13706,2024-11-30,Sunset Park,Nicaragua,47,2024,11,30,4,Medio
13707,2022-06-16,Balboa,Honduras,14,2022,6,16,2,Bajo
13708,2021-01-04,Cerro Verde,Mexico,60,2021,1,4,1,Alto
13709,2024-06-21,Puerta Del Diablo,Nicaragua,51,2024,6,21,2,Medio
13710,2023-01-08,Amulapa,Guatemala,50,2023,1,8,1,Medio
13711,2021-12-04,Puerta Del Diablo,Canada,6,2021,12,4,4,Bajo
13712,2022-01-05,Amulapa,Canada,21,2022,1,5,1,Bajo
13713,2022-11-19,Puerta Del Diablo,Canada,74,2022,11,19,4,Alto
13714,2021-07-02,Apulo,Estados Unidos,67,2021,7,2,3,Alto
13715,2023-01-21,Puerta Del Diablo,Nicaragua,63,2023,1,21,1,Alto
13716,2024-09-25,Puerta Del Diablo,Estados Unidos,59,2024,9,25,3,Medio
13717,2024-01-19,Cerro Verde,España,14,2024,1,19,1,Bajo
13718,2022-08-06,Sunset Park,Guatemala,19,2022,8,6,3,Bajo
13719,2022-07-20,Amulapa,Nicaragua,55,2022,7,20,3,Medio
13720,2023-11-14,Balboa,Canada,51,2023,11,14,4,Medio
13721,2023-06-26,Cerro Verde,Estados Unidos,22,2023,6,26,2,Bajo
13722,2022-02-04,Balboa,España,9,2022,2,4,1,Bajo
13723,2023-12-25,Cerro Verde,Canada,44,2023,12,25,4,Medio
13724,2023-09-15,Amulapa,Canada,25,2023,9,15,3,Bajo
13725,2021-09-03,Apulo,Canada,53,2021,9,3,3,Medio
13726,2024-04-18,Balboa,Nicaragua,33,2024,4,18,2,Medio
13727,2022-09-05,Apulo,Nicaragua,79,2022,9,5,3,Alto
13728,2023-11-24,Puerta Del Diablo,Guatemala,20,2023,11,24,4,Bajo
13729,2024-04-16,Balboa,Costa Rica,48,2024,4,16,2,Medio
13730,2021-10-11,Cerro Verde,Estados Unidos,75,2021,10,11,4,Alto
13731,2022-12-14,Balboa,Estados Unidos,25,2022,12,14,4,Bajo
13732,2023-09-18,Cerro Verde,Estados Unidos,54,2023,9,18,3,Medio
13733,2023-04-18,Puerta Del Diablo,Honduras,28,2023,4,18,2,Bajo
13734,2022-07-26,Sunset Park,Nicaragua,40,2022,7,26,3,Medio
13735,2023-04-06,Amulapa,Costa Rica,54,2023,4,6,2,Medio
13736,2024-07-23,Cerro Verde,Costa Rica,7,2024,7,23,3,Bajo
13737,2022-02-28,Balboa,Nicaragua,56,2022,2,28,1,Medio
13738,2024-02-11,Puerta Del Diablo,Mexico,79,2024,2,11,1,Alto
13739,2023-01-06,Sunset Park,Guatemala,38,2023,1,6,1,Medio
13740,2023-06-20,Puerta Del Diablo,Guatemala,27,2023,6,20,2,Bajo
13741,2021-10-21,Puerta Del Diablo,Honduras,36,2021,10,21,4,Medio
13742,2022-06-06,Sunset Park,Estados Unidos,13,2022,6,6,2,Bajo
13743,2024-10-12,Apulo,Nicaragua,30,2024,10,12,4,Medio
13744,2022-09-15,Cerro Verde,Estados Unidos,51,2022,9,15,3,Medio
13745,2021-07-12,Cerro Verde,Estados Unidos,19,2021,7,12,3,Bajo
13746,2024-05-14,Amulapa,Costa Rica,35,2024,5,14,2,Medio
13747,2022-08-20,Amulapa,Honduras,32,2022,8,20,3,Medio
13748,2022-06-02,Puerta Del Diablo,Guatemala,56,2022,6,2,2,Medio
13749,2024-02-10,Sunset Park,Honduras,13,2024,2,10,1,Bajo
13750,2023-11-07,Amulapa,Estados Unidos,9,2023,11,7,4,Bajo
13751,2023-11-16,Puerta Del Diablo,Estados Unidos,20,2023,11,16,4,Bajo
13752,2024-03-04,Balboa,Honduras,62,2024,3,4,1,Alto
13753,2024-08-20,Apulo,Nicaragua,37,2024,8,20,3,Medio
13754,2021-03-20,Apulo,Honduras,20,2021,3,20,1,Bajo
13755,2024-04-02,Sunset Park,Guatemala,78,2024,4,2,2,Alto
13756,2024-07-22,Apulo,Costa Rica,26,2024,7,22,3,Bajo
13757,2024-07-03,Sunset Park,Mexico,59,2024,7,3,3,Medio
13758,2023-03-09,Cerro Verde,Guatemala,38,2023,3,9,1,Medio
13759,2024-04-01,Balboa,Guatemala,51,2024,4,1,2,Medio
13760,2023-01-19,Balboa,Mexico,75,2023,1,19,1,Alto
13761,2024-04-23,Amulapa,Mexico,72,2024,4,23,2,Alto
13762,2021-12-02,Sunset Park,Mexico,6,2021,12,2,4,Bajo
13763,2022-12-03,Cerro Verde,Guatemala,17,2022,12,3,4,Bajo
13764,2021-01-10,Cerro Verde,Honduras,16,2021,1,10,1,Bajo
13765,2021-04-10,Cerro Verde,Guatemala,65,2021,4,10,2,Alto
13766,2021-05-26,Cerro Verde,Canada,76,2021,5,26,2,Alto
13767,2022-08-09,Puerta Del Diablo,Canada,44,2022,8,9,3,Medio
13768,2024-06-21,Puerta Del Diablo,Honduras,70,2024,6,21,2,Alto
13769,2024-01-30,Apulo,Canada,10,2024,1,30,1,Bajo
13770,2022-10-06,Sunset Park,Honduras,10,2022,10,6,4,Bajo
13771,2021-09-09,Puerta Del Diablo,España,26,2021,9,9,3,Bajo
13772,2021-10-07,Balboa,Costa Rica,19,2021,10,7,4,Bajo
13773,2023-04-12,Cerro Verde,Honduras,25,2023,4,12,2,Bajo
13774,2024-06-16,Sunset Park,Nicaragua,44,2024,6,16,2,Medio
13775,2024-01-27,Balboa,España,76,2024,1,27,1,Alto
13776,2021-12-10,Sunset Park,Estados Unidos,78,2021,12,10,4,Alto
13777,2023-03-21,Sunset Park,Estados Unidos,20,2023,3,21,1,Bajo
13778,2023-10-01,Amulapa,Nicaragua,15,2023,10,1,4,Bajo
13779,2022-10-29,Sunset Park,España,62,2022,10,29,4,Alto
13780,2024-04-23,Cerro Verde,Nicaragua,9,2024,4,23,2,Bajo
13781,2021-06-15,Amulapa,Nicaragua,34,2021,6,15,2,Medio
13782,2023-12-12,Amulapa,Mexico,61,2023,12,12,4,Alto
13783,2021-07-28,Amulapa,Canada,33,2021,7,28,3,Medio
13784,2024-10-25,Puerta Del Diablo,Canada,58,2024,10,25,4,Medio
13785,2021-01-16,Apulo,España,69,2021,1,16,1,Alto
