id_reserva,fecha,departamento,tipo_hotel,habitaciones,ocupadas,tarifa_promedio,anio,mes,dia,trimestre,porcentaje_ocupacion,nivel_ocupacion,ingreso_estimado
4323,2021-08-24,Sonsonate,Ciudad,155,141,111,2021,8,24,3,90.96774193548387,Alta,15651
4324,2024-09-26,La Paz,Rural,168,86,91,2024,9,26,3,51.19047619047619,Media,7826
4329,2024-12-20,Ahuachapan,Ciudad,174,21,72,2024,12,20,4,12.068965517241379,Baja,1512
4331,2021-05-09,San Salvador,Rural,174,158,108,2021,5,9,2,90.80459770114942,Alta,17064
4332,2022-04-10,San Salvador,Playa,91,42,171,2022,4,10,2,46.15384615384615,Media,7182
4333,2024-12-28,San Salvador,Montaña,185,37,75,2024,12,28,4,20.0,Baja,2775
4334,2023-03-09,Santa Ana,Ciudad,149,137,49,2023,3,9,1,91.94630872483222,Alta,6713
4335,2021-06-20,La Libertad,Rural,55,22,215,2021,6,20,2,40.0,Media,4730
4336,2023-01-29,La Paz,Rural,107,54,235,2023,1,29,1,50.467289719626166,Media,12690
4337,2023-04-29,Sonsonate,Montaña,123,80,169,2023,4,29,2,65.04065040650406,Media,13520
4339,2022-02-24,Usulutan,Playa,147,71,204,2022,2,24,1,48.29931972789115,Media,14484
4340,2022-10-31,San Salvador,Montaña,152,29,61,2022,10,31,4,19.078947368421055,Baja,1769
4341,2021-11-04,Ahuachapan,Montaña,194,100,119,2021,11,4,4,51.546391752577314,Media,11900
4342,2024-04-30,La Libertad,Montaña,135,43,180,2024,4,30,2,31.851851851851855,Baja,7740
4343,2022-12-12,San Salvador,Rural,172,76,75,2022,12,12,4,44.18604651162791,Media,5700
4344,2021-02-06,La Libertad,Montaña,86,19,147,2021,2,6,1,22.093023255813954,Baja,2793
4345,2024-12-24,La Paz,Playa,101,63,107,2024,12,24,4,62.37623762376238,Media,6741
4346,2022-01-01,Santa Ana,Ciudad,160,16,231,2022,1,1,1,10.0,Baja,3696
4348,2021-11-17,Sonsonate,Montaña,45,43,175,2021,11,17,4,95.55555555555556,Alta,7525
4349,2021-06-14,San Miguel,Rural,154,121,179,2021,6,14,2,78.57142857142857,Alta,21659
4350,2023-01-21,Usulutan,Montaña,175,48,235,2023,1,21,1,27.42857142857143,Baja,11280
4351,2024-02-14,La Libertad,Rural,178,76,83,2024,2,14,1,42.69662921348314,Media,6308
4352,2021-07-01,La Libertad,Ciudad,46,18,203,2021,7,1,3,39.130434782608695,Baja,3654
4353,2023-03-16,San Salvador,Montaña,165,127,196,2023,3,16,1,76.96969696969697,Alta,24892
4356,2022-09-08,San Salvador,Ciudad,184,137,149,2022,9,8,3,74.45652173913044,Alta,20413
4359,2023-05-31,Ahuachapan,Ciudad,157,27,123,2023,5,31,2,17.197452229299362,Baja,3321
4360,2021-01-08,La Paz,Rural,158,108,139,2021,1,8,1,68.35443037974683,Media,15012
4361,2024-08-01,Sonsonate,Montaña,136,25,188,2024,8,1,3,18.38235294117647,Baja,4700
4362,2021-08-08,La Libertad,Rural,174,76,100,2021,8,8,3,43.67816091954023,Media,7600
4363,2023-06-27,Usulutan,Montaña,98,22,232,2023,6,27,2,22.448979591836736,Baja,5104
4364,2024-11-27,Sonsonate,Montaña,125,26,211,2024,11,27,4,20.8,Baja,5486
4366,2024-04-10,Ahuachapan,Montaña,121,19,69,2024,4,10,2,15.702479338842975,Baja,1311
4367,2024-11-13,La Libertad,Playa,105,34,243,2024,11,13,4,32.38095238095238,Baja,8262
4369,2024-01-21,San Miguel,Montaña,66,21,69,2024,1,21,1,31.818181818181817,Baja,1449
4374,2022-07-26,Sonsonate,Playa,168,94,238,2022,7,26,3,55.952380952380956,Media,22372
4378,2023-11-22,La Libertad,Rural,110,10,47,2023,11,22,4,9.090909090909092,Baja,470
4379,2023-09-02,La Libertad,Montaña,180,160,60,2023,9,2,3,88.88888888888889,Alta,9600
4380,2022-07-24,San Miguel,Playa,180,72,36,2022,7,24,3,40.0,Media,2592
4382,2023-08-19,Usulutan,Rural,145,72,75,2023,8,19,3,49.6551724137931,Media,5400
4383,2021-07-19,Sonsonate,Rural,106,37,148,2021,7,19,3,34.90566037735849,Baja,5476
4385,2023-04-28,Sonsonate,Rural,124,118,187,2023,4,28,2,95.16129032258065,Alta,22066
4388,2024-01-13,Usulutan,Rural,144,135,233,2024,1,13,1,93.75,Alta,31455
4389,2024-11-27,San Miguel,Ciudad,109,36,138,2024,11,27,4,33.02752293577982,Baja,4968
4390,2021-11-19,La Libertad,Playa,97,35,207,2021,11,19,4,36.08247422680412,Baja,7245
4394,2022-07-08,Ahuachapan,Rural,182,159,54,2022,7,8,3,87.36263736263736,Alta,8586
4395,2024-09-24,La Paz,Ciudad,152,121,225,2024,9,24,3,79.60526315789474,Alta,27225
4396,2023-12-26,San Salvador,Playa,162,122,47,2023,12,26,4,75.30864197530865,Alta,5734
4398,2022-07-13,San Miguel,Rural,158,28,103,2022,7,13,3,17.72151898734177,Baja,2884
4399,2021-05-06,Sonsonate,Montaña,141,40,80,2021,5,6,2,28.368794326241137,Baja,3200
4400,2021-07-21,Santa Ana,Rural,185,9,167,2021,7,21,3,4.864864864864865,Baja,1503
4401,2021-01-26,Ahuachapan,Ciudad,137,61,111,2021,1,26,1,44.52554744525548,Media,6771
4402,2021-02-09,La Libertad,Playa,157,37,61,2021,2,9,1,23.56687898089172,Baja,2257
4403,2024-06-23,San Salvador,Montaña,192,115,181,2024,6,23,2,59.895833333333336,Media,20815
4404,2023-04-26,San Miguel,Rural,159,66,92,2023,4,26,2,41.509433962264154,Media,6072
4406,2021-12-10,San Salvador,Montaña,130,113,219,2021,12,10,4,86.92307692307692,Alta,24747
4412,2024-11-02,La Paz,Rural,68,36,61,2024,11,2,4,52.94117647058824,Media,2196
4415,2022-10-25,San Miguel,Playa,109,88,97,2022,10,25,4,80.73394495412845,Alta,8536
4416,2022-06-30,La Libertad,Playa,145,38,174,2022,6,30,2,26.20689655172414,Baja,6612
4418,2021-06-12,La Paz,Playa,197,121,170,2021,6,12,2,61.42131979695431,Media,20570
4419,2024-12-27,Sonsonate,Playa,132,97,159,2024,12,27,4,73.48484848484848,Alta,15423
4420,2023-09-04,San Salvador,Ciudad,158,144,197,2023,9,4,3,91.13924050632912,Alta,28368
4421,2024-04-26,San Miguel,Montaña,89,72,146,2024,4,26,2,80.89887640449437,Alta,10512
4423,2021-02-09,Usulutan,Playa,91,47,122,2021,2,9,1,51.64835164835166,Media,5734
4425,2022-05-01,La Libertad,Rural,38,28,143,2022,5,1,2,73.68421052631578,Alta,4004
4426,2023-01-05,Ahuachapan,Ciudad,171,48,59,2023,1,5,1,28.07017543859649,Baja,2832
4427,2023-04-07,San Salvador,Playa,126,123,233,2023,4,7,2,97.61904761904762,Alta,28659
4428,2021-09-16,Sonsonate,Rural,181,80,103,2021,9,16,3,44.19889502762431,Media,8240
4429,2023-12-19,Usulutan,Ciudad,173,142,207,2023,12,19,4,82.08092485549133,Alta,29394
4430,2023-01-24,La Paz,Montaña,196,57,148,2023,1,24,1,29.081632653061224,Baja,8436
4431,2023-11-26,Sonsonate,Rural,186,95,134,2023,11,26,4,51.075268817204304,Media,12730
4433,2022-08-17,La Paz,Playa,125,102,249,2022,8,17,3,81.6,Alta,25398
4434,2022-06-06,San Salvador,Montaña,132,121,216,2022,6,6,2,91.66666666666666,Alta,26136
4436,2023-12-28,Sonsonate,Playa,97,31,62,2023,12,28,4,31.958762886597935,Baja,1922
4439,2023-11-25,Santa Ana,Montaña,153,49,249,2023,11,25,4,32.02614379084967,Baja,12201
4440,2022-11-27,La Paz,Rural,89,24,39,2022,11,27,4,26.96629213483146,Baja,936
4441,2022-01-06,Santa Ana,Rural,134,104,144,2022,1,6,1,77.61194029850746,Alta,14976
4442,2022-07-27,Usulutan,Ciudad,89,54,204,2022,7,27,3,60.67415730337079,Media,11016
4443,2022-07-12,Sonsonate,Playa,181,16,249,2022,7,12,3,8.83977900552486,Baja,3984
4444,2024-10-28,La Paz,Playa,161,75,150,2024,10,28,4,46.58385093167702,Media,11250
4445,2024-01-31,Ahuachapan,Rural,132,81,207,2024,1,31,1,61.36363636363637,Media,16767
4446,2024-06-09,La Libertad,Playa,136,38,172,2024,6,9,2,27.941176470588236,Baja,6536
4448,2021-03-03,La Paz,Ciudad,69,7,49,2021,3,3,1,10.144927536231885,Baja,343
4450,2021-06-24,Ahuachapan,Playa,134,11,122,2021,6,24,2,8.208955223880597,Baja,1342
4452,2023-03-01,Sonsonate,Montaña,62,11,228,2023,3,1,1,17.741935483870968,Baja,2508
4454,2021-11-14,Usulutan,Playa,160,38,200,2021,11,14,4,23.75,Baja,7600
4455,2021-04-25,San Miguel,Playa,114,30,231,2021,4,25,2,26.31578947368421,Baja,6930
4457,2024-06-25,Sonsonate,Rural,189,116,56,2024,6,25,2,61.37566137566137,Media,6496
4458,2021-09-18,Sonsonate,Playa,145,95,73,2021,9,18,3,65.51724137931035,Media,6935
4460,2023-08-16,Sonsonate,Rural,82,82,216,2023,8,16,3,100.0,Alta,17712
4461,2024-02-08,Ahuachapan,Montaña,110,91,219,2024,2,8,1,82.72727272727273,Alta,19929
4462,2024-03-27,Santa Ana,Ciudad,83,9,177,2024,3,27,1,10.843373493975903,Baja,1593
4463,2024-05-23,Ahuachapan,Ciudad,71,64,211,2024,5,23,2,90.14084507042254,Alta,13504
4465,2022-09-06,La Libertad,Montaña,72,18,155,2022,9,6,3,25.0,Baja,2790
4466,2023-02-20,La Libertad,Rural,149,9,128,2023,2,20,1,6.0402684563758395,Baja,1152
4469,2022-09-21,Ahuachapan,Ciudad,179,144,220,2022,9,21,3,80.44692737430168,Alta,31680
4470,2023-01-21,San Miguel,Playa,81,69,248,2023,1,21,1,85.18518518518519,Alta,17112
4471,2021-09-29,La Libertad,Playa,140,29,114,2021,9,29,3,20.714285714285715,Baja,3306
4473,2023-01-18,San Miguel,Ciudad,173,120,145,2023,1,18,1,69.36416184971098,Media,17400
4474,2024-03-14,San Salvador,Rural,96,33,143,2024,3,14,1,34.375,Baja,4719
4475,2023-04-10,La Libertad,Montaña,128,74,85,2023,4,10,2,57.8125,Media,6290
4479,2024-05-29,La Paz,Rural,115,34,162,2024,5,29,2,29.565217391304348,Baja,5508
4480,2024-05-24,Santa Ana,Playa,178,178,233,2024,5,24,2,100.0,Alta,41474
4483,2024-08-21,La Libertad,Ciudad,122,47,108,2024,8,21,3,38.52459016393443,Baja,5076
4485,2022-10-01,La Libertad,Ciudad,99,28,138,2022,10,1,4,28.28282828282828,Baja,3864
4488,2024-10-26,Santa Ana,Montaña,148,83,167,2024,10,26,4,56.08108108108109,Media,13861
4489,2023-12-27,San Miguel,Ciudad,106,50,89,2023,12,27,4,47.16981132075472,Media,4450
4490,2021-08-02,Santa Ana,Rural,145,15,230,2021,8,2,3,10.344827586206897,Baja,3450
4492,2021-06-29,La Libertad,Montaña,126,90,159,2021,6,29,2,71.42857142857143,Alta,14310
4494,2023-06-26,La Paz,Rural,82,79,135,2023,6,26,2,96.34146341463415,Alta,10665
4497,2023-04-03,San Miguel,Ciudad,180,14,152,2023,4,3,2,7.777777777777778,Baja,2128
4498,2022-11-24,San Miguel,Montaña,151,47,239,2022,11,24,4,31.125827814569533,Baja,11233
4499,2023-04-26,San Salvador,Playa,66,25,117,2023,4,26,2,37.878787878787875,Baja,2925
4503,2024-11-02,San Miguel,Ciudad,192,85,179,2024,11,2,4,44.27083333333333,Media,15215
4504,2023-12-14,San Salvador,Playa,83,31,101,2023,12,14,4,37.34939759036144,Baja,3131
4505,2021-06-19,Ahuachapan,Montaña,178,46,181,2021,6,19,2,25.842696629213485,Baja,8326
4506,2022-03-04,Ahuachapan,Rural,189,86,182,2022,3,4,1,45.5026455026455,Media,15652
4507,2022-05-21,Usulutan,Playa,125,122,136,2022,5,21,2,97.6,Alta,16592
4508,2024-01-23,Usulutan,Playa,28,8,182,2024,1,23,1,28.57142857142857,Baja,1456
4509,2022-04-24,San Miguel,Rural,123,78,189,2022,4,24,2,63.41463414634146,Media,14742
4513,2021-12-08,Sonsonate,Playa,197,175,168,2021,12,8,4,88.83248730964468,Alta,29400
4514,2021-11-30,La Paz,Montaña,190,105,235,2021,11,30,4,55.26315789473685,Media,24675
4516,2021-03-14,San Salvador,Rural,142,117,150,2021,3,14,1,82.3943661971831,Alta,17550
4517,2021-05-19,Santa Ana,Ciudad,177,130,133,2021,5,19,2,73.44632768361582,Alta,17290
4518,2023-11-05,Usulutan,Rural,119,78,144,2023,11,5,4,65.54621848739495,Media,11232
4521,2021-08-05,La Paz,Rural,149,63,82,2021,8,5,3,42.281879194630875,Media,5166
4522,2022-03-21,Ahuachapan,Playa,188,30,88,2022,3,21,1,15.957446808510639,Baja,2640
4523,2023-11-14,Santa Ana,Montaña,149,71,133,2023,11,14,4,47.651006711409394,Media,9443
4524,2022-08-05,San Salvador,Rural,190,88,84,2022,8,5,3,46.31578947368421,Media,7392
4525,2022-06-02,San Salvador,Ciudad,123,96,42,2022,6,2,2,78.04878048780488,Alta,4032
4526,2023-01-25,La Libertad,Montaña,123,39,227,2023,1,25,1,31.70731707317073,Baja,8853
4528,2022-10-22,Santa Ana,Playa,158,59,221,2022,10,22,4,37.34177215189873,Baja,13039
4529,2022-08-26,San Salvador,Montaña,191,20,126,2022,8,26,3,10.471204188481675,Baja,2520
4530,2021-10-18,La Paz,Montaña,161,81,106,2021,10,18,4,50.31055900621118,Media,8586
4533,2022-10-14,La Libertad,Ciudad,132,67,168,2022,10,14,4,50.75757575757576,Media,11256
4535,2022-02-17,Ahuachapan,Playa,126,42,141,2022,2,17,1,33.33333333333333,Baja,5922
4539,2024-08-17,San Miguel,Ciudad,184,66,66,2024,8,17,3,35.869565217391305,Baja,4356
4546,2021-12-27,La Libertad,Rural,144,11,208,2021,12,27,4,7.638888888888889,Baja,2288
4547,2024-11-01,Sonsonate,Montaña,150,94,61,2024,11,1,4,62.66666666666667,Media,5734
4548,2023-12-03,Santa Ana,Ciudad,181,128,125,2023,12,3,4,70.71823204419888,Alta,16000
4550,2022-06-30,Santa Ana,Playa,121,111,152,2022,6,30,2,91.73553719008265,Alta,16872
4554,2024-08-31,Sonsonate,Rural,119,106,62,2024,8,31,3,89.07563025210085,Alta,6572
4556,2023-10-17,San Salvador,Ciudad,159,115,206,2023,10,17,4,72.32704402515722,Alta,23690
4557,2023-06-05,San Salvador,Playa,156,33,214,2023,6,5,2,21.153846153846153,Baja,7062
4558,2023-10-21,La Paz,Playa,126,101,206,2023,10,21,4,80.15873015873017,Alta,20806
4559,2021-09-27,La Paz,Playa,127,56,200,2021,9,27,3,44.09448818897638,Media,11200
4561,2023-10-30,San Miguel,Montaña,126,70,171,2023,10,30,4,55.55555555555556,Media,11970
4566,2023-06-19,Santa Ana,Ciudad,131,31,224,2023,6,19,2,23.66412213740458,Baja,6944
4568,2021-01-08,Sonsonate,Playa,87,25,187,2021,1,8,1,28.735632183908045,Baja,4675
4569,2023-09-29,Sonsonate,Ciudad,164,156,97,2023,9,29,3,95.1219512195122,Alta,15132
4570,2023-07-07,Santa Ana,Playa,187,169,164,2023,7,7,3,90.37433155080214,Alta,27716
4571,2021-03-08,La Libertad,Ciudad,192,9,238,2021,3,8,1,4.6875,Baja,2142
4572,2024-12-20,Santa Ana,Ciudad,188,142,108,2024,12,20,4,75.53191489361703,Alta,15336
4573,2021-09-21,San Salvador,Ciudad,196,108,159,2021,9,21,3,55.10204081632652,Media,17172
4574,2024-11-16,Usulutan,Playa,198,108,45,2024,11,16,4,54.54545454545454,Media,4860
4575,2024-03-21,La Paz,Playa,111,28,245,2024,3,21,1,25.225225225225223,Baja,6860
4576,2022-09-11,La Paz,Playa,75,5,137,2022,9,11,3,6.666666666666667,Baja,685
4577,2021-12-09,La Paz,Ciudad,75,51,196,2021,12,9,4,68.0,Media,9996
4578,2023-04-26,San Salvador,Playa,146,61,120,2023,4,26,2,41.78082191780822,Media,7320
4579,2021-03-11,San Salvador,Montaña,190,148,215,2021,3,11,1,77.89473684210526,Alta,31820
4580,2024-08-22,San Salvador,Ciudad,198,13,70,2024,8,22,3,6.565656565656567,Baja,910
4581,2022-04-13,Santa Ana,Montaña,122,36,81,2022,4,13,2,29.508196721311474,Baja,2916
4582,2023-08-16,San Miguel,Rural,142,100,169,2023,8,16,3,70.4225352112676,Alta,16900
4583,2024-05-01,Sonsonate,Montaña,184,142,209,2024,5,1,2,77.17391304347827,Alta,29678
4587,2023-02-06,La Libertad,Montaña,97,40,100,2023,2,6,1,41.23711340206185,Media,4000
4589,2021-09-18,San Salvador,Playa,116,45,48,2021,9,18,3,38.793103448275865,Baja,2160
4591,2024-05-01,La Paz,Ciudad,182,16,123,2024,5,1,2,8.791208791208792,Baja,1968
4592,2022-02-05,Sonsonate,Montaña,175,161,215,2022,2,5,1,92.0,Alta,34615
4593,2021-01-20,San Miguel,Playa,169,27,165,2021,1,20,1,15.976331360946746,Baja,4455
4595,2022-11-03,Sonsonate,Rural,82,62,225,2022,11,3,4,75.60975609756098,Alta,13950
4596,2022-10-23,Santa Ana,Ciudad,193,78,249,2022,10,23,4,40.41450777202073,Media,19422
4597,2021-11-05,Sonsonate,Montaña,127,87,74,2021,11,5,4,68.50393700787401,Media,6438
4598,2023-08-30,Sonsonate,Playa,88,60,120,2023,8,30,3,68.18181818181817,Media,7200
4599,2023-09-13,Ahuachapan,Montaña,188,159,101,2023,9,13,3,84.57446808510637,Alta,16059
4600,2022-05-16,La Paz,Montaña,193,52,144,2022,5,16,2,26.94300518134715,Baja,7488
4601,2023-04-27,Santa Ana,Ciudad,189,34,141,2023,4,27,2,17.989417989417987,Baja,4794
4602,2021-11-06,La Libertad,Ciudad,123,57,243,2021,11,6,4,46.34146341463415,Media,13851
4603,2024-11-14,La Paz,Montaña,45,30,141,2024,11,14,4,66.66666666666666,Media,4230
4605,2021-07-16,Santa Ana,Rural,146,17,157,2021,7,16,3,11.643835616438356,Baja,2669
4611,2021-05-06,Ahuachapan,Ciudad,122,82,81,2021,5,6,2,67.21311475409836,Media,6642
4613,2022-08-12,Usulutan,Rural,144,116,51,2022,8,12,3,80.55555555555556,Alta,5916
4614,2024-05-28,Usulutan,Playa,128,63,233,2024,5,28,2,49.21875,Media,14679
4616,2024-07-30,Sonsonate,Rural,101,86,163,2024,7,30,3,85.14851485148515,Alta,14018
4618,2022-01-25,San Miguel,Rural,131,21,165,2022,1,25,1,16.030534351145036,Baja,3465
4622,2024-07-26,San Salvador,Playa,169,62,139,2024,7,26,3,36.68639053254438,Baja,8618
4623,2021-06-28,Usulutan,Rural,118,96,249,2021,6,28,2,81.35593220338984,Alta,23904
4624,2024-05-03,Sonsonate,Ciudad,149,101,53,2024,5,3,2,67.78523489932886,Media,5353
4625,2022-07-03,La Libertad,Rural,113,108,51,2022,7,3,3,95.57522123893806,Alta,5508
4626,2024-10-04,La Libertad,Montaña,33,22,85,2024,10,4,4,66.66666666666666,Media,1870
4627,2024-12-19,San Miguel,Playa,33,27,208,2024,12,19,4,81.81818181818183,Alta,5616
4629,2021-09-30,Sonsonate,Montaña,179,57,120,2021,9,30,3,31.843575418994412,Baja,6840
4630,2024-11-14,Usulutan,Playa,88,72,128,2024,11,14,4,81.81818181818183,Alta,9216
4632,2024-06-10,San Miguel,Ciudad,100,48,132,2024,6,10,2,48.0,Media,6336
4633,2022-04-06,La Libertad,Montaña,147,79,204,2022,4,6,2,53.74149659863946,Media,16116
4634,2022-05-30,La Libertad,Rural,180,75,231,2022,5,30,2,41.66666666666667,Media,17325
4635,2023-08-24,San Miguel,Montaña,147,118,227,2023,8,24,3,80.27210884353741,Alta,26786
4638,2021-12-01,Santa Ana,Playa,180,25,234,2021,12,1,4,13.88888888888889,Baja,5850
4639,2024-05-30,La Libertad,Ciudad,188,170,88,2024,5,30,2,90.42553191489363,Alta,14960
4642,2022-12-12,San Salvador,Montaña,158,6,214,2022,12,12,4,3.79746835443038,Baja,1284
4643,2021-01-31,La Libertad,Playa,180,150,152,2021,1,31,1,83.33333333333334,Alta,22800
4644,2021-11-12,La Libertad,Playa,183,37,122,2021,11,12,4,20.21857923497268,Baja,4514
4645,2022-04-28,Sonsonate,Playa,92,58,224,2022,4,28,2,63.04347826086957,Media,12992
4646,2024-08-23,San Miguel,Rural,66,20,166,2024,8,23,3,30.303030303030305,Baja,3320
4647,2022-10-22,San Salvador,Montaña,62,45,144,2022,10,22,4,72.58064516129032,Alta,6480
4651,2021-12-17,San Miguel,Montaña,197,86,187,2021,12,17,4,43.65482233502538,Media,16082
4652,2023-09-24,Usulutan,Montaña,197,139,222,2023,9,24,3,70.55837563451777,Alta,30858
4653,2022-01-18,Ahuachapan,Ciudad,116,105,236,2022,1,18,1,90.51724137931035,Alta,24780
4655,2024-04-05,La Libertad,Montaña,141,73,247,2024,4,5,2,51.77304964539007,Media,18031
4656,2023-07-02,San Salvador,Rural,150,92,100,2023,7,2,3,61.33333333333333,Media,9200
4659,2022-09-08,La Libertad,Rural,161,156,188,2022,9,8,3,96.8944099378882,Alta,29328
4660,2023-11-01,Santa Ana,Playa,81,71,216,2023,11,1,4,87.65432098765432,Alta,15336
4661,2022-05-01,San Miguel,Rural,150,17,181,2022,5,1,2,11.333333333333332,Baja,3077
4664,2021-02-17,San Salvador,Ciudad,172,7,241,2021,2,17,1,4.069767441860465,Baja,1687
4665,2021-01-25,La Libertad,Playa,148,142,86,2021,1,25,1,95.94594594594594,Alta,12212
4666,2021-03-17,Usulutan,Ciudad,147,71,38,2021,3,17,1,48.29931972789115,Media,2698
4669,2023-05-30,Usulutan,Rural,151,148,197,2023,5,30,2,98.01324503311258,Alta,29156
4670,2023-05-28,San Miguel,Playa,148,142,175,2023,5,28,2,95.94594594594594,Alta,24850
4671,2022-01-30,Usulutan,Ciudad,187,161,189,2022,1,30,1,86.09625668449198,Alta,30429
4672,2024-12-01,Santa Ana,Ciudad,157,95,138,2024,12,1,4,60.509554140127385,Media,13110
4674,2022-02-17,Ahuachapan,Montaña,155,142,65,2022,2,17,1,91.61290322580645,Alta,9230
4675,2024-09-18,Sonsonate,Ciudad,88,27,37,2024,9,18,3,30.681818181818183,Baja,999
4676,2021-05-02,Usulutan,Ciudad,131,92,81,2021,5,2,2,70.22900763358778,Alta,7452
4677,2024-06-23,San Miguel,Ciudad,98,15,132,2024,6,23,2,15.306122448979592,Baja,1980
4678,2022-11-12,Santa Ana,Ciudad,190,107,90,2022,11,12,4,56.315789473684205,Media,9630
4679,2024-09-12,San Miguel,Ciudad,62,23,120,2024,9,12,3,37.096774193548384,Baja,2760
4680,2023-08-17,Ahuachapan,Ciudad,152,90,186,2023,8,17,3,59.210526315789465,Media,16740
4681,2021-08-08,Sonsonate,Rural,152,101,189,2021,8,8,3,66.44736842105263,Media,19089
4682,2021-11-05,Sonsonate,Rural,145,102,135,2021,11,5,4,70.34482758620689,Alta,13770
4685,2024-03-28,Santa Ana,Ciudad,198,96,229,2024,3,28,1,48.484848484848484,Media,21984
4688,2021-07-19,Ahuachapan,Montaña,135,30,37,2021,7,19,3,22.22222222222222,Baja,1110
4689,2023-04-19,Ahuachapan,Playa,106,69,62,2023,4,19,2,65.09433962264151,Media,4278
4690,2024-08-28,San Miguel,Playa,104,67,136,2024,8,28,3,64.42307692307693,Media,9112
4691,2024-04-01,San Miguel,Rural,58,49,213,2024,4,1,2,84.48275862068965,Alta,10437
4693,2023-03-05,San Miguel,Ciudad,100,75,108,2023,3,5,1,75.0,Alta,8100
4694,2023-10-15,San Miguel,Ciudad,195,153,207,2023,10,15,4,78.46153846153847,Alta,31671
4696,2024-02-09,Santa Ana,Playa,26,7,137,2024,2,9,1,26.923076923076923,Baja,959
4698,2024-12-15,San Salvador,Montaña,78,12,166,2024,12,15,4,15.384615384615385,Baja,1992
4699,2023-05-30,La Libertad,Playa,174,152,170,2023,5,30,2,87.35632183908046,Alta,25840
4701,2022-03-29,San Salvador,Playa,153,79,127,2022,3,29,1,51.633986928104584,Media,10033
4704,2023-05-18,San Miguel,Montaña,120,40,85,2023,5,18,2,33.33333333333333,Baja,3400
4708,2023-08-08,Usulutan,Rural,173,140,36,2023,8,8,3,80.92485549132948,Alta,5040
4711,2022-10-24,Santa Ana,Rural,156,77,222,2022,10,24,4,49.358974358974365,Media,17094
4713,2023-09-05,La Paz,Montaña,166,66,236,2023,9,5,3,39.75903614457831,Baja,15576
4715,2023-12-12,Ahuachapan,Rural,109,103,191,2023,12,12,4,94.4954128440367,Alta,19673
4717,2022-04-11,Santa Ana,Playa,198,143,135,2022,4,11,2,72.22222222222221,Alta,19305
4718,2024-04-13,Santa Ana,Playa,77,44,117,2024,4,13,2,57.14285714285714,Media,5148
4719,2023-08-30,San Salvador,Rural,154,76,197,2023,8,30,3,49.35064935064935,Media,14972
4722,2023-03-31,Santa Ana,Playa,64,41,176,2023,3,31,1,64.0625,Media,7216
4723,2023-12-28,Usulutan,Ciudad,183,151,242,2023,12,28,4,82.5136612021858,Alta,36542
4724,2022-04-05,Sonsonate,Montaña,107,33,90,2022,4,5,2,30.8411214953271,Baja,2970
4725,2023-10-11,La Libertad,Ciudad,198,30,156,2023,10,11,4,15.151515151515152,Baja,4680
4728,2024-08-14,Santa Ana,Ciudad,189,151,200,2024,8,14,3,79.8941798941799,Alta,30200
4730,2023-07-24,Sonsonate,Montaña,124,28,98,2023,7,24,3,22.58064516129032,Baja,2744
4731,2023-12-30,San Salvador,Montaña,191,134,222,2023,12,30,4,70.15706806282722,Alta,29748
4732,2021-05-12,Ahuachapan,Ciudad,154,90,113,2021,5,12,2,58.44155844155844,Media,10170
4733,2022-03-05,La Libertad,Playa,101,80,137,2022,3,5,1,79.20792079207921,Alta,10960
4738,2024-04-25,Usulutan,Playa,192,38,84,2024,4,25,2,19.791666666666664,Baja,3192
4739,2023-11-08,Sonsonate,Ciudad,187,134,87,2023,11,8,4,71.65775401069519,Alta,11658
4740,2021-03-16,Sonsonate,Rural,168,149,69,2021,3,16,1,88.69047619047619,Alta,10281
4741,2023-08-24,Sonsonate,Playa,83,62,175,2023,8,24,3,74.69879518072288,Alta,10850
4744,2023-05-18,Sonsonate,Playa,172,137,82,2023,5,18,2,79.65116279069767,Alta,11234
4745,2023-09-23,La Paz,Playa,94,31,95,2023,9,23,3,32.97872340425532,Baja,2945
